unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
126580,1996,375,227,148,63,18,45,19.82
126614,1996,3953,1983,1970,1529,623,906,45.69
126818,1996,2695,1511,1184,847,307,540,35.74
127060,1996,717,372,345,389,168,221,59.41
127185,1996,1124,493,631,122,43,79,16.02
127565,1996,1324,677,647,51,15,36,5.32
127741,1996,1642,1000,642,413,120,293,29.3
128106,1996,574,305,269,68,19,49,16.07
128744,1996,116,58,58,35,17,18,31.03
128771,1996,1092,534,558,165,65,100,18.73
129020,1996,2142,1156,986,908,311,597,51.64
129242,1996,876,440,436,642,299,343,77.95
129941,1996,329,109,220,68,40,28,25.69
130253,1996,602,361,241,281,81,200,55.4
130314,1996,164,164,0,66,0,66,40.24
130493,1996,1009,587,422,137,39,98,16.7
130590,1996,504,238,266,387,195,192,80.67
130697,1996,738,374,364,633,311,322,86.1
130776,1996,496,242,254,60,32,28,11.57
130794,1996,1403,688,715,1235,611,624,90.7
130934,1996,544,305,239,87,21,66,21.64
130943,1996,3290,1980,1310,1823,623,1200,60.61
131159,1996,1107,703,404,643,224,419,59.6
131283,1996,452,264,188,261,100,161,60.98
131450,1996,186,105,81,13,6,7,6.67
131469,1996,1643,973,670,1082,427,655,67.32
131496,1996,1408,760,648,1256,569,687,90.39
131520,1996,1002,648,354,463,126,337,52.01
132471,1996,177,101,76,40,16,24,23.76
132602,1996,575,322,253,93,20,73,22.67
132903,1996,2579,1316,1263,672,219,453,34.42
133492,1996,429,260,169,242,84,158,60.77
133553,1996,711,95,616,132,119,13,13.68
133650,1996,1717,1017,700,281,83,198,19.47
133669,1996,1001,551,450,155,57,98,17.79
133711,1996,355,217,138,143,45,98,45.16
133881,1996,491,149,342,171,101,70,46.98
133951,1996,1846,1067,779,314,87,227,21.27
134079,1996,458,287,171,224,67,157,54.7
134097,1996,3999,2329,1670,1583,536,1047,44.95
134130,1996,5171,2899,2272,2599,929,1670,57.61
134945,1996,365,197,168,113,44,69,35.03
135726,1996,1678,893,785,887,381,506,56.66
136172,1996,987,583,404,213,62,151,25.9
136950,1996,418,240,178,194,69,125,52.08
137546,1996,416,229,187,211,83,128,55.9
138354,1996,459,261,198,107,39,68,26.05
138716,1996,503,281,222,34,10,24,8.54
138789,1996,805,519,286,60,14,46,8.86
139144,1996,539,339,200,252,79,173,51.03
139366,1996,616,383,233,43,10,33,8.62
139393,1996,206,119,87,109,43,66,55.46
139658,1996,1508,867,641,1076,438,638,73.59
139719,1996,573,307,266,48,6,42,13.68
139755,1996,2120,596,1524,484,288,196,32.89
139764,1996,315,199,116,43,10,33,16.58
139861,1996,715,483,232,119,23,96,19.88
139931,1996,3159,1699,1460,385,115,270,15.89
139940,1996,1551,985,566,211,58,153,15.53
139959,1996,3671,2184,1487,1546,494,1052,48.17
140447,1996,681,432,249,228,63,165,38.19
140960,1996,483,268,215,13,3,10,3.73
140988,1996,204,134,70,75,22,53,39.55
141185,1996,187,120,67,66,22,44,36.67
141264,1996,1838,1030,808,227,65,162,15.73
141334,1996,1296,801,495,141,28,113,14.11
141486,1996,152,100,52,31,10,21,21
141565,1996,333,207,126,35,11,24,11.59
141574,1996,1357,769,588,154,45,109,14.17
142276,1996,1378,789,589,49,15,34,4.31
142285,1996,1201,574,627,222,85,137,23.87
142461,1996,264,156,108,18,4,14,8.97
143084,1996,574,345,229,397,153,244,70.72
143288,1996,142,72,70,35,13,22,30.56
144005,1996,563,409,154,17,4,13,3.18
144281,1996,868,411,457,130,52,78,18.98
144740,1996,1122,668,454,483,184,299,44.76
144892,1996,1640,1000,640,505,126,379,37.9
144962,1996,222,137,85,130,49,81,59.12
144971,1996,128,67,61,55,19,36,53.73
145600,1996,2720,1505,1215,454,179,275,18.27
145619,1996,231,112,119,82,30,52,46.43
145637,1996,5938,2865,3073,3321,1507,1814,63.32
145691,1996,200,123,77,87,22,65,52.85
145813,1996,2888,1793,1095,877,245,632,35.25
146481,1996,324,152,172,188,90,98,64.47
146612,1996,312,137,175,120,57,63,45.99
146719,1996,1063,690,373,562,175,387,56.09
146825,1996,156,90,66,54,15,39,43.33
147013,1996,309,142,167,106,46,60,42.25
147244,1996,497,284,213,253,80,173,60.92
147341,1996,282,167,115,139,52,87,52.1
147703,1996,2434,1339,1095,613,246,367,27.41
147767,1996,1947,1035,912,1639,719,920,88.89
147776,1996,799,474,325,12,6,6,1.27
147828,1996,400,231,169,141,55,86,37.23
148131,1996,283,135,148,112,50,62,45.93
148496,1996,153,106,47,80,27,53,50
148584,1996,151,91,60,53,15,38,41.76
148627,1996,203,116,87,56,14,42,36.21
149222,1996,2404,1054,1350,376,152,224,21.25
149231,1996,1176,741,435,170,36,134,18.08
149772,1996,1477,720,757,428,171,257,35.69
149781,1996,557,278,279,424,207,217,78.06
150066,1996,406,222,184,144,47,97,43.69
150136,1996,3763,1959,1804,726,241,485,24.76
150145,1996,201,117,84,68,22,46,39.32
150163,1996,777,475,302,426,137,289,60.84
150400,1996,619,351,268,450,192,258,73.5
150534,1996,694,428,266,294,99,195,45.56
150668,1996,197,107,90,90,39,51,47.66
150941,1996,174,104,70,95,37,58,55.77
151102,1996,1196,647,549,44,16,28,4.33
151111,1996,2100,1172,928,87,30,57,4.86
151306,1996,1573,912,661,173,45,128,14.04
151324,1996,1911,1026,885,355,111,244,23.78
151333,1996,339,227,112,20,6,14,6.17
151342,1996,593,360,233,41,9,32,8.89
151351,1996,5766,3376,2390,2660,975,1685,49.91
151360,1996,560,355,205,37,14,23,6.48
151379,1996,643,375,268,60,18,42,11.2
151388,1996,233,148,85,9,3,6,4.05
151777,1996,305,151,154,113,46,67,44.37
151786,1996,221,151,70,67,16,51,33.77
152080,1996,1920,862,1058,1698,915,783,90.84
152248,1996,1026,558,468,92,42,50,8.96
152363,1996,212,107,105,93,40,53,49.53
152530,1996,485,270,215,348,147,201,74.44
152600,1996,656,348,308,381,149,232,66.67
153001,1996,311,161,150,124,52,72,44.72
153108,1996,303,178,125,160,58,102,57.3
153269,1996,638,385,253,352,145,207,53.77
153384,1996,354,210,144,271,106,165,78.57
153603,1996,3599,1592,2007,1022,455,567,35.62
153834,1996,615,347,268,437,190,247,71.18
154095,1996,2012,1234,778,673,224,449,36.39
155089,1996,196,111,85,47,12,35,31.53
155317,1996,3546,1902,1644,926,349,577,30.34
155335,1996,96,61,35,29,10,19,31.15
155399,1996,2681,1326,1355,583,208,375,28.28
155520,1996,230,129,101,70,21,49,37.98
155627,1996,130,48,82,52,23,29,60.42
155937,1996,146,72,74,50,18,32,44.44
156213,1996,289,184,105,133,50,83,45.11
156286,1996,327,203,124,164,57,107,52.71
156295,1996,396,225,171,125,53,72,32
156365,1996,295,151,144,66,21,45,29.8
156541,1996,421,210,211,95,40,55,26.19
156745,1996,326,193,133,131,41,90,46.63
157058,1996,364,163,201,27,7,20,12.27
157076,1996,179,103,76,44,22,22,21.36
157085,1996,2640,1459,1181,720,253,467,32.01
157289,1996,1861,950,911,197,69,128,13.47
157386,1996,1271,687,584,157,55,102,14.85
157401,1996,1366,749,617,339,105,234,31.24
157447,1996,1487,823,664,71,16,55,6.68
157535,1996,211,144,67,34,11,23,15.97
157951,1996,2257,1234,1023,471,164,307,24.88
158477,1996,190,103,87,74,29,45,43.69
159009,1996,1091,574,517,90,27,63,10.98
159391,1996,3992,2169,1823,867,264,603,27.8
159647,1996,1279,618,661,330,133,197,31.88
159717,1996,1357,750,607,105,24,81,10.8
159966,1996,1008,603,405,54,13,41,6.8
160038,1996,1480,891,589,22,5,17,1.91
160612,1996,2337,1273,1064,107,33,74,5.81
160621,1996,1910,1041,869,129,24,105,10.09
160658,1996,2674,1461,1213,161,41,120,8.21
161004,1996,443,223,220,369,175,194,87
161226,1996,477,332,145,147,32,115,34.64
161235,1996,84,49,35,9,1,8,16.33
161244,1996,143,86,57,9,3,6,6.98
161253,1996,1264,549,715,340,156,184,33.52
161554,1996,683,383,300,56,17,39,10.18
162007,1996,301,169,132,41,9,32,18.93
162210,1996,154,79,75,20,6,14,17.72
162283,1996,513,357,156,33,11,22,6.16
162584,1996,975,482,493,195,70,125,25.93
162654,1996,268,188,80,165,38,127,67.55
162760,1996,129,128,1,73,0,73,57.03
162928,1996,1018,408,610,826,483,343,84.07
163046,1996,812,443,369,592,245,347,78.33
163268,1996,1005,505,500,280,106,174,34.46
163286,1996,3539,1720,1819,1449,585,864,50.23
163453,1996,917,546,371,162,27,135,24.73
163462,1996,367,207,160,214,80,134,64.73
163851,1996,689,393,296,311,98,213,54.2
163912,1996,312,180,132,221,93,128,71.11
164076,1996,1851,1127,724,513,127,386,34.25
164173,1996,286,205,81,89,20,69,33.66
164216,1996,312,198,114,203,67,136,68.69
164270,1996,385,199,186,236,100,136,68.34
164447,1996,253,133,120,79,30,49,36.84
164492,1996,112,69,43,53,24,29,42.03
164562,1996,431,266,165,296,112,184,69.17
165015,1996,761,393,368,608,275,333,84.73
165024,1996,1155,697,458,222,52,170,24.39
165334,1996,527,301,226,336,128,208,69.1
165662,1996,547,318,229,358,161,197,61.95
165671,1996,86,86,0,45,0,45,52.33
165820,1996,436,265,171,95,19,76,28.68
165866,1996,644,429,215,127,26,101,23.54
165936,1996,326,210,116,152,41,111,52.86
166027,1996,1611,721,890,1390,754,636,88.21
166124,1996,688,349,339,611,287,324,92.84
166513,1996,1022,428,594,228,96,132,30.84
166629,1996,4073,1964,2109,1577,660,917,46.69
166638,1996,538,274,264,55,14,41,14.96
166683,1996,1065,446,619,875,498,377,84.53
167288,1996,311,176,135,101,35,66,37.5
167987,1996,825,429,396,240,71,169,39.39
167996,1996,551,310,241,419,169,250,80.65
168005,1996,507,288,219,140,46,94,32.64
168148,1996,1179,597,582,950,452,498,83.42
168254,1996,478,174,304,173,104,69,39.66
168281,1996,445,315,130,295,82,213,67.62
168342,1996,553,276,277,507,248,259,93.84
168546,1996,433,227,206,278,120,158,69.6
168786,1996,283,177,106,92,28,64,36.16
169080,1996,960,565,395,545,209,336,59.47
169798,1996,2298,1371,927,225,77,148,10.8
169910,1996,1831,731,1100,48,28,20,2.74
170082,1996,2039,1200,839,356,112,244,20.33
170301,1996,695,415,280,474,166,308,74.22
170532,1996,360,202,158,239,108,131,64.85
170639,1996,540,247,293,63,27,36,14.57
170976,1996,5328,2710,2618,3399,1533,1866,68.86
171100,1996,6708,3728,2980,2358,809,1549,41.55
171128,1996,1068,260,808,298,199,99,38.08
171137,1996,666,321,345,67,23,44,13.71
171146,1996,551,352,199,53,15,38,10.8
171599,1996,241,93,148,45,21,24,25.81
172051,1996,747,425,322,33,8,25,5.88
172699,1996,3121,1801,1320,557,177,380,21.1
173160,1996,468,284,184,292,103,189,66.55
173258,1996,471,256,215,387,164,223,87.11
173328,1996,161,82,79,53,25,28,34.15
173647,1996,633,375,258,504,202,302,80.53
173902,1996,491,293,198,377,151,226,77.13
174066,1996,4057,2049,2008,1050,451,599,29.23
174233,1996,1736,886,850,411,156,255,28.78
174251,1996,522,310,212,223,71,152,49.03
174491,1996,358,223,135,140,36,104,46.64
174792,1996,426,0,426,296,296,0,#NUM!
174844,1996,771,448,323,565,228,337,75.22
174899,1996,295,229,66,145,36,109,47.6
174914,1996,991,540,451,519,204,315,58.33
175342,1996,621,384,237,175,44,131,34.11
175421,1996,84,42,42,21,11,10,23.81
175616,1996,449,278,171,94,27,67,24.1
175856,1996,906,508,398,140,33,107,21.06
175980,1996,292,163,129,166,64,102,62.58
176017,1996,1736,909,827,580,199,381,41.91
176035,1996,291,248,43,58,2,56,22.58
176044,1996,367,170,197,59,26,33,19.41
176080,1996,1864,869,995,463,175,288,33.14
176406,1996,211,144,67,68,11,57,39.58
176628,1996,91,56,35,20,5,15,26.79
176947,1996,212,82,130,48,19,29,35.37
176965,1996,1252,655,597,221,77,144,21.98
177418,1996,146,104,42,66,13,53,50.96
178059,1996,185,127,58,100,28,72,56.69
178341,1996,685,373,312,77,25,52,13.94
178387,1996,963,564,399,113,28,85,15.07
178396,1996,3687,2046,1641,1282,462,820,40.08
178402,1996,567,299,268,86,33,53,17.73
178411,1996,777,179,598,121,77,44,24.58
178420,1996,632,351,281,78,20,58,16.52
178615,1996,1480,868,612,592,185,407,46.89
179043,1996,362,196,166,9,3,6,3.06
179159,1996,1047,609,438,577,202,375,61.58
179557,1996,1212,681,531,294,82,212,31.13
179566,1996,2447,1404,1043,433,127,306,21.79
179867,1996,1275,642,633,1006,463,543,84.58
179894,1996,270,139,131,116,50,66,47.48
179946,1996,214,84,130,100,62,38,45.24
180179,1996,520,332,188,79,28,51,15.36
180461,1996,1740,780,960,246,120,126,16.15
180522,1996,218,96,122,24,13,11,11.46
180984,1996,247,133,114,67,27,40,30.08
181002,1996,832,494,338,489,194,295,59.72
181020,1996,276,139,137,146,62,84,60.43
181127,1996,262,140,122,138,51,87,62.14
181215,1996,1279,707,572,174,59,115,16.27
181394,1996,1129,588,541,87,32,55,9.35
181446,1996,383,225,158,202,79,123,54.67
181464,1996,3625,1814,1811,654,248,406,22.38
181534,1996,223,97,126,38,11,27,27.84
181783,1996,690,397,293,147,53,94,23.68
182281,1996,1509,797,712,179,49,130,16.31
182290,1996,1123,605,518,163,46,117,19.34
182634,1996,227,158,69,91,31,60,37.97
182795,1996,438,210,228,181,81,100,47.62
183062,1996,839,499,340,211,68,143,28.66
183080,1996,894,433,461,196,87,109,25.17
183239,1996,549,301,248,397,172,225,74.75
183822,1996,227,150,77,36,6,30,20
183974,1996,86,63,23,21,0,21,33.33
184348,1996,371,203,168,265,118,147,72.41
184603,1996,915,494,421,187,76,111,22.47
184612,1996,141,92,49,8,3,5,5.43
184782,1996,1132,609,523,414,173,241,39.57
185129,1996,531,283,248,32,10,22,7.77
185572,1996,799,411,388,261,99,162,39.42
185590,1996,1194,706,488,243,64,179,25.35
185828,1996,599,116,483,60,39,21,18.1
186131,1996,1123,525,598,1032,540,492,93.71
186201,1996,413,240,173,101,29,72,30
186283,1996,678,394,284,311,113,198,50.25
186584,1996,968,547,421,349,112,237,43.33
186876,1996,705,404,301,278,110,168,41.58
187134,1996,1009,675,334,648,187,461,68.3
187444,1996,918,523,395,148,41,107,20.46
187985,1996,1600,875,725,217,67,150,17.14
188030,1996,1510,807,703,188,51,137,16.98
188429,1996,316,204,112,128,40,88,43.14
188641,1996,330,166,164,178,76,102,61.45
190044,1996,664,176,488,349,253,96,54.55
190099,1996,718,351,367,592,282,310,88.32
190150,1996,1260,576,684,1041,542,499,86.63
190248,1996,94,43,51,19,7,12,27.91
190415,1996,2001,870,1131,1570,872,698,80.23
190512,1996,1365,797,568,196,82,114,14.3
190549,1996,1211,739,472,183,49,134,18.13
190558,1996,1434,727,707,32,9,23,3.16
190567,1996,768,352,416,28,14,14,3.98
190594,1996,1456,1008,448,127,28,99,9.82
190637,1996,605,422,183,45,8,37,8.77
190664,1996,1040,621,419,225,56,169,27.21
190691,1996,543,368,175,47,16,31,8.42
190725,1996,372,259,113,69,11,58,22.39
191241,1996,1206,694,512,822,338,484,69.74
191515,1996,497,239,258,392,196,196,82.01
191533,1996,482,257,225,228,93,135,52.53
191630,1996,530,267,263,356,161,195,73.03
191649,1996,1735,996,739,653,217,436,43.78
191676,1996,288,194,94,164,47,117,60.31
191931,1996,662,320,342,260,100,160,50
191968,1996,1426,820,606,908,355,553,67.44
192192,1996,234,168,66,61,17,44,26.19
192323,1996,434,255,179,305,115,190,74.51
192439,1996,956,654,302,51,17,34,5.2
192703,1996,557,258,299,313,143,170,65.89
192749,1996,271,181,90,117,33,84,46.41
192819,1996,839,482,357,510,187,323,67.01
192925,1996,81,58,23,6,2,4,6.9
193016,1996,551,336,215,62,12,50,14.88
193292,1996,183,125,58,21,5,16,12.8
193353,1996,266,199,67,105,20,85,42.71
193399,1996,208,162,46,111,26,85,52.47
193584,1996,337,242,95,208,55,153,63.22
193645,1996,931,787,144,129,13,116,14.74
193654,1996,401,272,129,132,27,105,38.6
193900,1996,3393,2002,1391,1838,770,1068,53.35
193973,1996,552,314,238,253,107,146,46.5
194161,1996,208,129,79,69,23,46,35.66
194310,1996,1388,788,600,487,180,307,38.96
194824,1996,898,225,673,454,318,136,60.44
195003,1996,1725,571,1154,690,419,271,47.46
195030,1996,1011,501,510,719,336,383,76.45
195164,1996,590,311,279,327,153,174,55.95
195173,1996,305,181,124,93,35,58,32.04
195216,1996,592,281,311,388,209,179,63.7
195234,1996,319,226,93,146,30,116,51.33
195243,1996,238,142,96,65,16,49,34.51
195304,1996,294,219,75,193,47,146,66.67
195474,1996,558,325,233,354,137,217,66.77
195526,1996,702,424,278,501,196,305,71.93
195544,1996,97,76,21,59,8,51,67.11
195809,1996,2157,1146,1011,629,229,400,34.9
196413,1996,2652,1429,1223,1722,735,987,69.07
196592,1996,2337,1646,691,73,40,33,2
197045,1996,338,223,115,126,34,92,41.26
197133,1996,614,375,239,499,191,308,82.13
197869,1996,2026,1111,915,689,226,463,41.67
197984,1996,181,93,88,62,30,32,34.41
198385,1996,439,230,209,385,181,204,88.7
198464,1996,2626,1581,1045,673,216,457,28.91
198507,1996,380,205,175,130,44,86,41.95
198516,1996,941,569,372,551,204,347,60.98
198835,1996,232,135,97,96,32,64,47.41
198969,1996,320,100,220,55,30,25,25
199102,1996,1313,692,621,300,90,210,30.35
199111,1996,450,275,175,139,42,97,35.27
199120,1996,3270,2065,1205,2185,718,1467,71.04
199139,1996,1682,952,730,359,113,246,25.84
199148,1996,1552,1075,477,390,77,313,29.12
199157,1996,681,441,240,179,38,141,31.97
199193,1996,3630,1457,2173,968,442,526,36.1
199218,1996,1619,990,629,602,196,406,41.01
199281,1996,450,211,239,80,30,50,23.7
199306,1996,120,54,66,26,12,14,25.93
199412,1996,155,116,39,80,14,66,56.9
199582,1996,408,228,180,46,21,25,10.96
199643,1996,374,232,142,67,17,50,21.55
199847,1996,934,500,434,707,297,410,82
199962,1996,331,137,194,101,43,58,42.34
199999,1996,480,351,129,95,19,76,21.65
200004,1996,1177,560,617,260,87,173,30.89
200059,1996,397,193,204,24,9,15,7.77
200156,1996,288,159,129,90,25,65,40.88
200217,1996,440,266,174,117,36,81,30.45
200226,1996,148,79,69,22,7,15,18.99
200253,1996,457,304,153,35,10,25,8.22
200280,1996,1365,630,735,194,92,102,16.19
200332,1996,1295,543,752,169,83,86,15.84
200572,1996,178,99,79,38,15,23,23.23
201104,1996,432,240,192,150,47,103,42.92
201371,1996,183,115,68,97,38,59,51.3
201548,1996,468,285,183,275,90,185,64.91
201645,1996,738,284,454,387,202,185,65.14
201690,1996,330,161,169,28,12,16,9.94
202134,1996,845,443,402,80,25,55,12.42
202480,1996,1553,845,708,890,310,580,68.64
202523,1996,642,305,337,464,229,235,77.05
202763,1996,553,302,251,210,83,127,42.05
203085,1996,303,141,162,141,68,73,51.77
203128,1996,232,129,103,144,60,84,65.12
203368,1996,775,425,350,483,201,282,66.35
203517,1996,2600,1516,1084,448,150,298,19.66
203535,1996,423,238,185,338,147,191,80.25
203580,1996,61,44,17,32,10,22,50
203775,1996,400,234,166,141,41,100,42.74
203845,1996,271,111,160,110,50,60,54.05
204024,1996,3342,1935,1407,2180,798,1382,71.42
204185,1996,483,217,266,254,113,141,64.98
204194,1996,407,252,155,154,43,111,44.05
204617,1996,180,113,67,52,11,41,36.28
204796,1996,6027,3018,3009,1526,565,961,31.84
204857,1996,3123,1832,1291,1390,446,944,51.53
206330,1996,235,94,141,31,12,19,20.21
206589,1996,516,255,261,302,136,166,65.1
206604,1996,1859,995,864,281,78,203,20.4
206622,1996,778,461,317,458,184,274,59.44
206695,1996,1685,859,826,212,88,124,14.44
206914,1996,616,353,263,63,25,38,10.76
207209,1996,518,259,259,33,8,25,9.65
207306,1996,234,110,124,22,11,11,10
207324,1996,464,234,230,106,41,65,27.78
207388,1996,2336,1223,1113,488,155,333,27.23
207500,1996,2605,1264,1341,525,200,325,25.71
207722,1996,261,138,123,26,11,15,10.87
207847,1996,579,266,313,78,41,37,13.91
207865,1996,737,386,351,92,34,58,15.03
208822,1996,386,250,136,200,71,129,51.6
209056,1996,443,262,181,249,91,158,60.31
209065,1996,445,238,207,272,109,163,68.49
209542,1996,1833,883,950,492,181,311,35.22
209551,1996,2580,1444,1136,958,349,609,42.17
209612,1996,268,179,89,117,36,81,45.25
209807,1996,726,351,375,97,34,63,17.95
209922,1996,357,200,157,159,59,100,50
210146,1996,701,388,313,111,48,63,16.24
210401,1996,419,241,178,304,115,189,78.42
210429,1996,742,448,294,107,33,74,16.52
210571,1996,354,190,164,215,77,138,72.63
210669,1996,523,311,212,346,125,221,71.06
210775,1996,143,73,70,44,16,28,38.36
211088,1996,292,219,73,131,29,102,46.58
211158,1996,1556,994,562,567,147,420,42.25
211291,1996,895,440,455,761,365,396,90
211352,1996,247,186,61,114,23,91,48.92
211361,1996,805,398,407,140,47,93,23.37
211431,1996,148,145,3,65,0,65,44.83
211440,1996,1386,472,914,903,563,340,72.03
211468,1996,329,328,1,189,0,189,57.62
211556,1996,102,102,0,60,0,60,58.82
211583,1996,77,77,0,46,0,46,59.74
211608,1996,236,124,112,16,2,14,11.29
211644,1996,1215,711,504,284,79,205,28.83
211981,1996,385,177,208,149,67,82,46.33
212009,1996,491,264,227,371,168,203,76.89
212054,1996,1348,476,872,172,76,96,20.17
212106,1996,1196,690,506,558,204,354,51.3
212115,1996,872,499,373,198,50,148,29.66
212133,1996,245,168,77,138,34,104,61.9
212160,1996,1250,707,543,214,69,145,20.51
212197,1996,429,295,134,263,73,190,64.41
212577,1996,522,272,250,408,175,233,85.66
212601,1996,504,305,199,229,72,157,51.48
212832,1996,44,32,12,16,3,13,40.62
212911,1996,313,172,141,267,116,151,87.79
213020,1996,2617,1493,1124,613,163,450,30.14
213251,1996,349,182,167,237,100,137,75.27
213321,1996,432,236,196,284,116,168,71.19
213349,1996,1440,883,557,245,56,189,21.4
213358,1996,152,106,46,57,19,38,35.85
213367,1996,648,355,293,362,146,216,60.85
213385,1996,572,281,291,460,215,245,87.19
213507,1996,287,172,115,165,53,112,65.12
213543,1996,1101,409,692,768,433,335,81.91
213613,1996,780,419,361,179,62,117,27.92
213668,1996,386,186,200,226,102,124,66.67
213783,1996,590,316,274,154,57,97,30.7
213826,1996,251,191,60,103,18,85,44.5
213996,1996,672,407,265,448,168,280,68.8
214041,1996,979,587,392,327,121,206,35.09
214069,1996,251,186,65,59,16,43,23.12
214157,1996,284,138,146,194,90,104,75.36
214175,1996,532,307,225,414,161,253,82.41
214272,1996,114,82,32,41,11,30,36.59
214777,1996,4701,2344,2357,2052,837,1215,51.83
215062,1996,2307,1169,1138,1976,924,1052,89.99
215743,1996,346,205,141,95,24,71,34.63
215798,1996,271,136,135,168,76,92,67.65
215929,1996,948,550,398,623,254,369,67.09
216010,1996,1272,674,598,455,168,287,42.58
216038,1996,1197,677,520,247,85,162,23.93
216287,1996,412,217,195,354,167,187,86.18
216339,1996,2155,1284,871,442,138,304,23.68
216524,1996,327,180,147,244,105,139,77.22
216694,1996,305,134,171,138,59,79,58.96
216764,1996,1454,943,511,376,88,288,30.54
216807,1996,304,176,128,208,78,130,73.86
216852,1996,462,217,245,172,73,99,45.62
216931,1996,448,181,267,154,83,71,39.23
217059,1996,805,443,362,319,122,197,44.47
217156,1996,1469,810,659,1220,536,684,84.44
217402,1996,938,556,382,786,310,476,85.61
217536,1996,393,271,122,209,61,148,54.61
217776,1996,73,36,37,19,8,11,30.56
217819,1996,1867,1236,631,624,149,475,38.43
217882,1996,2538,1234,1304,945,327,618,50.08
217998,1996,134,82,52,89,34,55,67.07
218061,1996,636,365,271,119,39,80,21.92
218229,1996,437,273,164,134,40,94,34.43
218238,1996,87,38,49,16,5,11,28.95
218399,1996,246,145,101,45,11,34,23.45
218414,1996,234,103,131,91,36,55,53.4
218663,1996,2635,1518,1117,857,289,568,37.42
218724,1996,823,408,415,120,44,76,18.63
218733,1996,801,452,349,159,24,135,29.87
218742,1996,438,284,154,75,12,63,22.18
218973,1996,291,132,159,204,106,98,74.24
219000,1996,383,244,139,190,55,135,55.33
219046,1996,452,260,192,58,15,43,16.54
219082,1996,189,100,89,25,5,20,20
219198,1996,117,77,40,42,11,31,40.26
219259,1996,560,324,236,68,24,44,13.58
219356,1996,1481,733,748,303,129,174,23.74
219471,1996,875,489,386,175,62,113,23.11
219602,1996,777,498,279,156,38,118,23.69
219709,1996,418,262,156,185,66,119,45.42
219718,1996,180,82,98,24,6,18,21.95
219949,1996,154,78,76,37,10,27,34.62
220075,1996,1532,894,638,186,62,124,13.87
220215,1996,314,194,120,107,30,77,39.69
220613,1996,525,304,221,128,45,83,27.3
220631,1996,212,134,78,58,23,35,26.12
220710,1996,259,134,125,134,54,80,59.7
221351,1996,375,196,179,264,128,136,69.39
221519,1996,365,205,160,264,115,149,72.68
221731,1996,145,98,47,2,0,2,2.04
221847,1996,1130,497,633,134,39,95,19.11
221892,1996,189,108,81,37,9,28,25.93
222178,1996,898,478,420,241,97,144,30.13
