unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
130943,1993,3181,1847,1334,1623,573,1050,56.85
131159,1993,1039,660,379,641,219,422,63.94
131283,1993,505,276,229,306,130,176,63.77
131450,1993,306,164,142,18,6,12,7.32
131469,1993,1492,801,691,887,373,514,64.17
131496,1993,1377,720,657,1155,551,604,83.89
131520,1993,1492,951,541,352,88,264,27.76
132471,1993,232,143,89,77,19,58,40.56
132602,1993,543,291,252,100,28,72,24.74
132903,1993,1882,955,927,432,144,288,30.16
133492,1993,364,185,179,201,103,98,52.97
133553,1993,799,128,671,154,122,32,25
133650,1993,1507,908,599,210,46,164,18.06
133669,1993,743,412,331,104,34,70,16.99
133711,1993,338,193,145,147,59,88,45.6
133881,1993,358,109,249,93,65,28,25.69
133951,1993,1306,751,555,216,65,151,20.11
134079,1993,375,207,168,138,58,80,38.65
134097,1993,3603,2132,1471,1424,480,944,44.28
134130,1993,5074,2520,2554,1728,701,1027,40.75
134945,1993,310,139,171,92,47,45,32.37
135726,1993,1612,791,821,741,338,403,50.95
136172,1993,545,289,256,94,25,69,23.88
136950,1993,377,210,167,195,82,113,53.81
137546,1993,481,292,189,238,87,151,51.71
138354,1993,438,252,186,68,17,51,20.24
138716,1993,649,367,282,47,8,39,10.63
138789,1993,577,353,224,39,7,32,9.07
139144,1993,484,306,178,183,57,126,41.18
139366,1993,650,401,249,59,20,39,9.73
139393,1993,168,93,75,75,31,44,47.31
139658,1993,1406,762,644,999,458,541,71
139719,1993,539,290,249,27,3,24,8.28
139755,1993,1963,484,1479,398,252,146,30.17
139764,1993,349,226,123,38,6,32,14.16
139861,1993,809,520,289,122,18,104,20
139931,1993,2955,1602,1353,540,158,382,23.85
139940,1993,1072,613,459,119,33,86,14.03
139959,1993,3808,2115,1693,1617,630,987,46.67
140447,1993,639,378,261,243,85,158,41.8
140960,1993,760,391,369,48,15,33,8.44
140988,1993,165,112,53,60,15,45,40.18
141185,1993,165,105,60,47,15,32,30.48
141264,1993,1357,807,550,211,50,161,19.95
141334,1993,1263,738,525,97,19,78,10.57
141486,1993,84,50,34,17,5,12,24
141565,1993,310,190,120,20,4,16,8.42
141574,1993,1551,899,652,141,44,97,10.79
142276,1993,1165,626,539,44,12,32,5.11
142285,1993,1323,613,710,214,71,143,23.33
142461,1993,319,180,139,110,42,68,37.78
143084,1993,498,290,208,309,121,188,64.83
143288,1993,156,76,80,42,15,27,35.53
144005,1993,641,432,209,7,1,6,1.39
144281,1993,817,398,419,95,34,61,15.33
144740,1993,1182,701,481,416,159,257,36.66
144892,1993,1612,969,643,471,112,359,37.05
144962,1993,252,140,112,99,41,58,41.43
144971,1993,109,45,64,50,26,24,53.33
145600,1993,2589,1360,1229,229,85,144,10.59
145619,1993,270,125,145,104,43,61,48.8
145637,1993,5705,2588,3117,2665,1307,1358,52.47
145691,1993,261,150,111,113,34,79,52.67
145813,1993,2387,1440,947,648,183,465,32.29
146481,1993,271,140,131,148,65,83,59.29
146612,1993,344,155,189,109,49,60,38.71
146719,1993,856,511,345,366,141,225,44.03
146825,1993,151,72,79,64,21,43,59.72
147013,1993,119,72,47,34,12,22,30.56
147244,1993,452,235,217,256,111,145,61.7
147341,1993,204,93,111,77,31,46,49.46
147703,1993,2380,1320,1060,491,163,328,24.85
147767,1993,1903,950,953,1566,749,817,86
147776,1993,641,374,267,14,3,11,2.94
147828,1993,421,234,187,169,61,108,46.15
148131,1993,297,134,163,71,33,38,28.36
148496,1993,140,101,39,66,17,49,48.51
148584,1993,149,79,70,61,25,36,45.57
148627,1993,272,163,109,75,20,55,33.74
149222,1993,2271,969,1302,318,152,166,17.13
149231,1993,912,523,389,113,38,75,14.34
149772,1993,1531,793,738,347,146,201,25.35
149781,1993,546,282,264,371,159,212,75.18
150066,1993,423,251,172,131,43,88,35.06
150136,1993,3872,2104,1768,701,230,471,22.39
150145,1993,168,95,73,62,23,39,41.05
150163,1993,700,437,263,288,94,194,44.39
150400,1993,495,250,245,361,179,182,72.8
150534,1993,746,424,322,296,113,183,43.16
150668,1993,229,140,89,88,34,54,38.57
150941,1993,124,69,55,64,26,38,55.07
151102,1993,1189,650,539,47,17,30,4.62
151111,1993,1509,830,679,70,29,41,4.94
151306,1993,1162,681,481,79,21,58,8.52
151324,1993,2221,1165,1056,334,128,206,17.68
151333,1993,330,208,122,14,7,7,3.37
151342,1993,554,360,194,32,16,16,4.44
151351,1993,5833,3340,2493,2427,906,1521,45.54
151360,1993,665,415,250,26,13,13,3.13
151379,1993,700,392,308,37,12,25,6.38
151388,1993,264,168,96,8,2,6,3.57
151777,1993,238,118,120,94,43,51,43.22
151786,1993,239,150,89,74,23,51,34
152080,1993,1901,851,1050,1685,910,775,91.07
152248,1993,847,475,372,64,32,32,6.74
152363,1993,292,140,152,110,59,51,36.43
152530,1993,435,233,202,270,107,163,69.96
152600,1993,487,251,236,278,109,169,67.33
153001,1993,284,143,141,130,47,83,58.04
153108,1993,397,210,187,211,87,124,59.05
153269,1993,832,492,340,422,158,264,53.66
153384,1993,434,224,210,321,151,170,75.89
153603,1993,3416,1435,1981,763,327,436,30.38
153834,1993,586,341,245,411,176,235,68.91
154095,1993,1808,1112,696,491,152,339,30.49
155089,1993,230,125,105,55,22,33,26.4
155317,1993,3603,1849,1754,843,335,508,27.47
155335,1993,98,72,26,20,5,15,20.83
155399,1993,2739,1356,1383,550,203,347,25.59
155520,1993,212,97,115,36,16,20,20.62
155627,1993,130,51,79,39,16,23,45.1
155937,1993,156,76,80,42,18,24,31.58
156213,1993,268,177,91,109,36,73,41.24
156286,1993,309,172,137,135,65,70,40.7
156295,1993,453,230,223,150,78,72,31.3
156365,1993,286,122,164,48,19,29,23.77
156541,1993,397,205,192,80,24,56,27.32
156745,1993,285,153,132,79,20,59,38.56
157058,1993,335,163,172,18,7,11,6.75
157076,1993,173,79,94,41,17,24,30.38
157085,1993,2662,1391,1271,599,210,389,27.97
157289,1993,1743,858,885,157,57,100,11.66
157386,1993,1266,706,560,143,41,102,14.45
157401,1993,946,510,436,228,77,151,29.61
157447,1993,1517,890,627,55,11,44,4.94
157535,1993,167,117,50,20,7,13,11.11
157951,1993,2201,1222,979,238,80,158,12.93
158477,1993,211,121,90,80,33,47,38.84
159009,1993,1620,859,761,160,34,126,14.67
159391,1993,3178,1697,1481,586,182,404,23.81
159647,1993,1411,672,739,258,96,162,24.11
159717,1993,1307,702,605,66,13,53,7.55
159966,1993,969,586,383,33,12,21,3.58
160038,1993,1380,824,556,112,28,84,10.19
160612,1993,2192,1222,970,77,19,58,4.75
160621,1993,1658,862,796,80,16,64,7.42
160658,1993,2524,1378,1146,110,32,78,5.66
161004,1993,418,218,200,356,163,193,88.53
161226,1993,419,317,102,169,24,145,45.74
161235,1993,81,46,35,6,0,6,13.04
161244,1993,133,84,49,10,6,4,4.76
161253,1993,1211,522,689,320,131,189,36.21
161554,1993,732,390,342,48,18,30,7.69
162007,1993,257,152,105,30,9,21,13.82
162210,1993,94,52,42,17,7,10,19.23
162283,1993,500,264,236,26,6,20,7.58
162584,1993,910,433,477,210,87,123,28.41
162654,1993,242,168,74,138,34,104,61.9
162760,1993,163,161,2,102,0,102,63.35
162928,1993,64,32,32,37,16,21,65.62
163046,1993,739,436,303,515,181,334,76.61
163268,1993,929,419,510,215,97,118,28.16
163286,1993,3153,1461,1692,1051,447,604,41.34
163453,1993,944,567,377,138,26,112,19.75
163462,1993,325,166,159,218,99,119,71.69
163851,1993,726,405,321,297,92,205,50.62
163912,1993,284,153,131,166,68,98,64.05
164076,1993,1215,721,494,348,90,258,35.78
164173,1993,218,171,47,53,10,43,25.15
164216,1993,213,123,90,132,46,86,69.92
164270,1993,258,132,126,145,62,83,62.88
164447,1993,240,110,130,68,32,36,32.73
164492,1993,94,62,32,50,17,33,53.23
164562,1993,491,302,189,299,108,191,63.25
165015,1993,704,379,325,531,238,293,77.31
165024,1993,1045,590,455,196,68,128,21.69
165334,1993,443,257,186,251,102,149,57.98
165662,1993,427,263,164,256,100,156,59.32
165671,1993,133,133,0,59,0,59,44.36
165820,1993,550,304,246,97,18,79,25.99
165866,1993,517,339,178,117,21,96,28.32
165936,1993,298,186,112,98,27,71,38.17
166027,1993,1601,715,886,1358,743,615,86.01
166124,1993,658,350,308,598,277,321,91.71
166513,1993,1033,392,641,217,108,109,27.81
166629,1993,3926,1908,2018,1436,577,859,45.02
166638,1993,546,253,293,44,15,29,11.46
166683,1993,1074,366,708,874,546,328,89.62
167288,1993,228,107,121,39,11,28,26.17
167987,1993,985,489,496,234,87,147,30.06
167996,1993,585,331,254,411,159,252,76.13
168005,1993,357,185,172,114,43,71,38.38
168148,1993,1193,632,561,923,422,501,79.27
168254,1993,392,149,243,120,64,56,37.58
168281,1993,417,300,117,263,71,192,64
168342,1993,527,269,258,467,222,245,91.08
168546,1993,488,251,237,270,145,125,49.8
168786,1993,219,152,67,67,14,53,34.87
169080,1993,908,524,384,471,194,277,52.86
169798,1993,2242,1217,1025,180,67,113,9.29
169910,1993,2114,810,1304,51,26,25,3.09
170082,1993,1511,916,595,262,79,183,19.98
170301,1993,657,360,297,360,157,203,56.39
170532,1993,338,198,140,217,86,131,66.16
170639,1993,593,290,303,95,35,60,20.69
170976,1993,5016,2428,2588,3078,1451,1627,67.01
171100,1993,6164,3372,2792,1851,641,1210,35.88
171128,1993,1026,262,764,215,133,82,31.3
171137,1993,631,311,320,50,21,29,9.32
171146,1993,504,322,182,41,12,29,9.01
171599,1993,234,78,156,53,30,23,29.49
172051,1993,633,337,296,112,36,76,22.55
172699,1993,2810,1587,1223,538,161,377,23.76
173160,1993,275,168,107,175,64,111,66.07
173258,1993,488,252,236,391,185,206,81.75
173328,1993,138,77,61,39,16,23,29.87
173647,1993,630,369,261,485,191,294,79.67
173902,1993,452,252,200,318,128,190,75.4
174066,1993,2272,1080,1192,413,171,242,22.41
174233,1993,1248,631,617,226,88,138,21.87
174251,1993,519,284,235,209,88,121,42.61
174491,1993,329,209,120,107,38,69,33.01
174792,1993,444,0,444,265,265,0,#NUM!
174844,1993,737,413,324,515,215,300,72.64
174899,1993,254,193,61,120,25,95,49.22
174914,1993,827,439,388,382,155,227,51.71
175342,1993,506,299,207,100,24,76,25.42
175421,1993,113,59,54,37,16,21,35.59
175616,1993,450,255,195,81,28,53,20.78
175856,1993,1105,596,509,124,35,89,14.93
175980,1993,319,161,158,189,95,94,58.39
176017,1993,1538,796,742,461,156,305,38.32
176035,1993,272,229,43,68,5,63,27.51
176044,1993,478,256,222,57,19,38,14.84
176080,1993,1633,777,856,330,118,212,27.28
176406,1993,311,223,88,79,17,62,27.8
176628,1993,84,57,27,25,3,22,38.6
176947,1993,238,108,130,62,21,41,37.96
176965,1993,1433,757,676,213,72,141,18.63
177418,1993,126,95,31,50,7,43,45.26
178059,1993,165,109,56,73,20,53,48.62
178341,1993,701,362,339,51,16,35,9.67
178387,1993,928,514,414,86,30,56,10.89
178396,1993,2898,1511,1387,828,320,508,33.62
178402,1993,515,266,249,53,18,35,13.16
178411,1993,786,190,596,78,58,20,10.53
178420,1993,458,231,227,52,17,35,15.15
178615,1993,1614,962,652,597,178,419,43.56
179043,1993,345,194,151,169,74,95,48.97
179159,1993,1066,578,488,500,188,312,53.98
179557,1993,1229,733,496,226,58,168,22.92
179566,1993,2800,1493,1307,376,109,267,17.88
179867,1993,1229,569,660,930,460,470,82.6
179894,1993,227,132,95,81,28,53,40.15
179946,1993,180,71,109,73,39,34,47.89
180179,1993,386,261,125,25,3,22,8.43
180461,1993,1716,756,960,195,89,106,14.02
180522,1993,223,106,117,20,9,11,10.38
180984,1993,230,114,116,87,31,56,49.12
181002,1993,833,492,341,438,164,274,55.69
181020,1993,246,135,111,127,52,75,55.56
181127,1993,266,147,119,119,48,71,48.3
181215,1993,936,501,435,124,37,87,17.37
181394,1993,1220,664,556,52,14,38,5.72
181446,1993,382,218,164,153,62,91,41.74
181464,1993,3325,1571,1754,449,170,279,17.76
181534,1993,211,112,99,22,4,18,16.07
181783,1993,718,398,320,105,25,80,20.1
182281,1993,1281,669,612,127,47,80,11.96
182290,1993,1140,563,577,155,49,106,18.83
182634,1993,179,115,64,72,24,48,41.74
182795,1993,410,186,224,117,64,53,28.49
183062,1993,809,488,321,170,43,127,26.02
183080,1993,748,364,384,163,63,100,27.47
183239,1993,510,284,226,323,128,195,68.66
183822,1993,270,192,78,20,5,15,7.81
183974,1993,95,77,18,20,2,18,23.38
184348,1993,312,190,122,226,84,142,74.74
184603,1993,860,422,438,128,46,82,19.43
184612,1993,129,105,24,10,0,10,9.52
184782,1993,713,408,305,152,43,109,26.72
185129,1993,514,276,238,27,11,16,5.8
185572,1993,477,220,257,94,43,51,23.18
185590,1993,868,531,337,117,34,83,15.63
185828,1993,476,90,386,33,22,11,12.22
186131,1993,1152,514,638,1032,563,469,91.25
186201,1993,361,199,162,62,21,41,20.6
186283,1993,663,376,287,267,104,163,43.35
186584,1993,996,522,474,376,142,234,44.83
186876,1993,709,369,340,193,77,116,31.44
187134,1993,1064,628,436,576,186,390,62.1
187444,1993,1091,608,483,89,14,75,12.34
187985,1993,1910,1067,843,171,52,119,11.15
188030,1993,1602,780,822,153,64,89,11.41
188429,1993,464,282,182,154,48,106,37.59
188641,1993,314,148,166,165,74,91,61.49
190044,1993,557,120,437,285,221,64,53.33
190099,1993,726,378,348,603,269,334,88.36
190150,1993,1626,997,629,1243,482,761,76.33
190248,1993,81,40,41,27,12,15,37.5
190415,1993,3172,1423,1749,2612,1400,1212,85.17
190512,1993,1300,798,502,63,25,38,4.76
190549,1993,1269,748,521,143,40,103,13.77
190558,1993,1100,579,521,23,9,14,2.42
190567,1993,1167,507,660,25,13,12,2.37
190594,1993,1308,1011,297,62,7,55,5.44
190637,1993,663,455,208,15,1,14,3.08
190664,1993,1526,831,695,180,55,125,15.04
190691,1993,607,359,248,29,13,16,4.46
190725,1993,405,271,134,58,19,39,14.39
191241,1993,989,532,457,587,271,316,59.4
191515,1993,452,195,257,361,192,169,86.67
191533,1993,429,217,212,201,80,121,55.76
191630,1993,493,236,257,325,146,179,75.85
191649,1993,1349,705,644,524,191,333,47.23
191676,1993,287,182,105,147,50,97,53.3
191931,1993,951,455,496,260,117,143,31.43
191968,1993,1365,721,644,813,345,468,64.91
192192,1993,172,124,48,47,13,34,27.42
192323,1993,415,213,202,254,107,147,69.01
192439,1993,918,633,285,36,13,23,3.63
192703,1993,546,254,292,307,152,155,61.02
192749,1993,214,133,81,86,30,56,42.11
192819,1993,806,460,346,371,134,237,51.52
192925,1993,202,94,108,38,16,22,23.4
193016,1993,733,403,330,16,6,10,2.48
193292,1993,175,139,36,74,8,66,47.48
193353,1993,239,164,75,90,29,61,37.2
193399,1993,174,136,38,71,9,62,45.59
193584,1993,266,192,74,142,29,113,58.85
193645,1993,821,677,144,89,14,75,11.08
193654,1993,441,282,159,142,50,92,32.62
193900,1993,2752,1592,1160,1395,546,849,53.33
193973,1993,432,259,173,202,68,134,51.74
194161,1993,109,69,40,30,8,22,31.88
194310,1993,659,430,229,228,64,164,38.14
194824,1993,936,168,768,408,303,105,62.5
195003,1993,1343,425,918,310,146,164,38.59
195030,1993,1229,599,630,754,365,389,64.94
195164,1993,370,187,183,215,95,120,64.17
195173,1993,358,214,144,107,40,67,31.31
195216,1993,507,260,247,353,167,186,71.54
195234,1993,236,160,76,116,24,92,57.5
195243,1993,211,132,79,86,24,62,46.97
195304,1993,255,195,60,131,31,100,51.28
195474,1993,616,339,277,421,185,236,69.62
195526,1993,588,355,233,414,153,261,73.52
195544,1993,78,61,17,42,10,32,52.46
195809,1993,2324,1174,1150,565,223,342,29.13
196413,1993,2418,1270,1148,1386,590,796,62.68
196592,1993,1236,815,421,70,6,64,7.85
197045,1993,256,140,116,84,35,49,35
197133,1993,649,414,235,497,169,328,79.23
197869,1993,1931,1098,833,603,192,411,37.43
197984,1993,136,69,67,44,20,24,34.78
198385,1993,452,195,257,381,212,169,86.67
198464,1993,2428,1417,1011,558,151,407,28.72
198507,1993,460,273,187,164,47,117,42.86
198516,1993,857,492,365,478,197,281,57.11
198835,1993,254,135,119,115,39,76,56.3
198969,1993,310,81,229,49,28,21,25.93
199102,1993,1429,775,654,300,85,215,27.74
199111,1993,394,222,172,129,42,87,39.19
199120,1993,3310,2048,1262,2089,744,1345,65.67
199139,1993,1685,845,840,312,111,201,23.79
199148,1993,1500,959,541,297,61,236,24.61
199157,1993,810,525,285,201,40,161,30.67
199193,1993,3277,1248,2029,841,397,444,35.58
199218,1993,1439,860,579,417,131,286,33.26
199281,1993,422,216,206,71,19,52,24.07
199306,1993,156,70,86,40,14,26,37.14
199412,1993,169,134,35,60,13,47,35.07
199582,1993,361,196,165,49,12,37,18.88
199643,1993,601,336,265,140,43,97,28.87
199847,1993,904,443,461,676,314,362,81.72
199962,1993,376,171,205,78,31,47,27.49
199999,1993,369,225,144,79,26,53,23.56
200004,1993,1051,509,542,226,91,135,26.52
200059,1993,300,148,152,22,5,17,11.49
200156,1993,262,121,141,62,27,35,28.93
200217,1993,350,224,126,91,20,71,31.7
200226,1993,146,61,85,17,4,13,21.31
200253,1993,579,346,233,48,13,35,10.12
200280,1993,1465,747,718,205,80,125,16.73
200332,1993,1433,571,862,182,76,106,18.56
200572,1993,196,80,116,34,12,22,27.5
201104,1993,510,268,242,134,29,105,39.18
201371,1993,214,105,109,110,43,67,63.81
201548,1993,448,266,182,238,81,157,59.02
201645,1993,712,249,463,354,201,153,61.45
201690,1993,613,301,312,66,18,48,15.95
202134,1993,942,479,463,77,26,51,10.65
202480,1993,1507,730,777,769,324,445,60.96
202523,1993,535,290,245,342,142,200,68.97
202763,1993,394,190,204,162,76,86,45.26
203085,1993,217,105,112,86,38,48,45.71
203128,1993,263,127,136,134,64,70,55.12
203368,1993,813,422,391,487,216,271,64.22
203517,1993,2371,1476,895,540,163,377,25.54
203535,1993,408,231,177,316,129,187,80.95
203580,1993,51,39,12,12,1,11,28.21
203775,1993,427,218,209,110,34,76,34.86
203845,1993,342,145,197,174,84,90,62.07
204024,1993,3264,1782,1482,1948,739,1209,67.85
204185,1993,396,194,202,197,89,108,55.67
204194,1993,335,201,134,108,35,73,36.32
204617,1993,225,123,102,61,16,45,36.59
204796,1993,5283,2710,2573,1074,371,703,25.94
204857,1993,3148,1782,1366,1297,433,864,48.48
206330,1993,200,61,139,33,15,18,29.51
206589,1993,548,291,257,346,139,207,71.13
206604,1993,2002,1045,957,190,73,117,11.2
206622,1993,696,381,315,368,170,198,51.97
206695,1993,1967,1005,962,180,78,102,10.15
206914,1993,626,350,276,54,26,28,8
207209,1993,479,253,226,28,10,18,7.11
207306,1993,228,119,109,33,12,21,17.65
207324,1993,291,157,134,56,31,25,15.92
207388,1993,2050,999,1051,377,130,247,24.72
207500,1993,2235,1072,1163,337,139,198,18.47
207722,1993,207,128,79,21,6,15,11.72
207847,1993,541,295,246,77,31,46,15.59
207865,1993,791,409,382,68,19,49,11.98
208822,1993,343,198,145,159,62,97,48.99
209056,1993,469,274,195,259,113,146,53.28
209065,1993,436,235,201,254,110,144,61.28
209542,1993,1625,705,920,395,169,226,32.06
209551,1993,2513,1422,1091,951,346,605,42.55
209612,1993,280,164,116,126,47,79,48.17
209807,1993,684,330,354,74,31,43,13.03
209922,1993,328,171,157,148,80,68,39.77
210146,1993,601,324,277,75,19,56,17.28
210401,1993,381,218,163,249,101,148,67.89
210429,1993,675,404,271,133,31,102,25.25
210571,1993,227,140,87,147,50,97,69.29
210669,1993,481,247,234,301,126,175,70.85
210775,1993,157,103,54,48,14,34,33.01
211088,1993,227,166,61,131,35,96,57.83
211158,1993,1017,615,402,379,115,264,42.93
211291,1993,854,454,400,717,324,393,86.56
211352,1993,224,158,66,115,29,86,54.43
211361,1993,951,401,550,145,55,90,22.44
211431,1993,169,158,11,80,3,77,48.73
211440,1993,1189,358,831,752,510,242,67.6
211468,1993,198,196,2,83,1,82,41.84
211556,1993,87,87,0,41,0,41,47.13
211583,1993,132,132,0,73,0,73,55.3
211608,1993,287,128,159,23,11,12,9.38
211644,1993,1081,650,431,246,70,176,27.08
211981,1993,435,212,223,142,65,77,36.32
212009,1993,482,277,205,330,124,206,74.37
212054,1993,1126,383,743,86,27,59,15.4
212106,1993,971,547,424,418,182,236,43.14
212115,1993,799,446,353,161,39,122,27.35
212133,1993,162,113,49,76,22,54,47.79
212160,1993,1315,763,552,221,65,156,20.45
212197,1993,424,276,148,270,76,194,70.29
212577,1993,507,229,278,364,190,174,75.98
212601,1993,450,257,193,177,79,98,38.13
212832,1993,86,74,12,32,2,30,40.54
212911,1993,292,143,149,243,122,121,84.62
213020,1993,2366,1365,1001,495,154,341,24.98
213251,1993,301,166,135,198,87,111,66.87
213321,1993,380,166,214,241,127,114,68.67
213349,1993,1309,771,538,236,57,179,23.22
213358,1993,181,85,96,61,31,30,35.29
213367,1993,597,327,270,321,125,196,59.94
213385,1993,570,252,318,443,226,217,86.11
213507,1993,314,170,144,191,77,114,67.06
213543,1993,1095,394,701,706,404,302,76.65
213613,1993,758,402,356,157,43,114,28.36
213668,1993,361,203,158,191,72,119,58.62
213783,1993,590,350,240,189,59,130,37.14
213826,1993,292,228,64,101,17,84,36.84
213996,1993,606,376,230,400,155,245,65.16
214041,1993,946,593,353,339,86,253,42.66
214069,1993,316,231,85,88,24,64,27.71
214157,1993,304,157,147,216,102,114,72.61
214175,1993,464,270,194,332,131,201,74.44
214272,1993,84,64,20,33,7,26,40.62
214777,1993,4265,2107,2158,1846,741,1105,52.44
215062,1993,2434,1086,1348,1923,1008,915,84.25
215743,1993,285,136,149,115,49,66,48.53
215798,1993,277,122,155,144,74,70,57.38
215929,1993,899,496,403,582,239,343,69.15
216010,1993,1114,603,511,443,162,281,46.6
216038,1993,1239,739,500,247,77,170,23
216287,1993,413,226,187,348,149,199,88.05
216339,1993,2186,1209,977,355,141,214,17.7
216524,1993,308,159,149,226,108,118,74.21
216694,1993,325,180,145,132,51,81,45
216764,1993,1386,876,510,346,74,272,31.05
216807,1993,375,216,159,250,93,157,72.69
216852,1993,473,215,258,182,79,103,47.91
216931,1993,434,198,236,177,85,92,46.46
217059,1993,691,397,294,274,102,172,43.32
217156,1993,1424,770,654,1109,494,615,79.87
217402,1993,968,503,465,775,368,407,80.91
217536,1993,345,235,110,181,57,124,52.77
217776,1993,90,48,42,23,8,15,31.25
217819,1993,1519,1004,515,485,123,362,36.06
217882,1993,2300,1053,1247,872,323,549,52.14
217998,1993,177,108,69,113,36,77,71.3
218061,1993,807,435,372,130,40,90,20.69
218229,1993,491,327,164,80,21,59,18.04
218238,1993,214,88,126,43,22,21,23.86
218399,1993,327,213,114,33,10,23,10.8
218414,1993,155,62,93,44,24,20,32.26
218663,1993,2298,1269,1029,681,246,435,34.28
218724,1993,732,379,353,86,26,60,15.83
218733,1993,613,329,284,80,20,60,18.24
218742,1993,327,216,111,46,6,40,18.52
218973,1993,273,109,164,210,117,93,85.32
219000,1993,306,208,98,128,25,103,49.52
219046,1993,1078,586,492,243,85,158,26.96
219082,1993,208,116,92,14,2,12,10.34
219198,1993,117,96,21,39,9,30,31.25
219259,1993,647,360,287,73,14,59,16.39
219356,1993,1670,831,839,320,128,192,23.1
219471,1993,1227,704,523,247,79,168,23.86
219602,1993,788,474,314,152,50,102,21.52
219709,1993,328,182,146,137,58,79,43.41
219718,1993,125,43,82,15,4,11,25.58
219949,1993,169,106,63,37,6,31,29.25
220075,1993,1289,757,532,128,51,77,10.17
220215,1993,296,169,127,83,31,52,30.77
220613,1993,395,205,190,87,37,50,24.39
220631,1993,217,134,83,59,23,36,26.87
220710,1993,175,73,102,56,28,28,38.36
221351,1993,385,215,170,284,124,160,74.42
221519,1993,322,157,165,250,131,119,75.8
221731,1993,90,28,62,8,2,6,21.43
221847,1993,1330,608,722,172,55,117,19.24
221892,1993,139,84,55,25,9,16,19.05
222178,1993,650,343,307,165,66,99,28.86
222983,1993,294,175,119,165,57,108,61.71
