unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
100654,2013,,,,,,,
100663,2013,,,,,,,
100706,2013,,,,,,,
100724,2013,,,,,,,
100751,2013,,,,,,,
100812,2013,,,,,,,
100830,2013,,,,,,,
100858,2013,,,,,,,
100937,2013,,,,,,,
101189,2013,,,,,,,
101435,2013,,,,,,,
101480,2013,,,,,,,
101587,2013,,,,,,,
101675,2013,,,,,,,
101693,2013,,,,,,,
101709,2013,,,,,,,
101879,2013,,,,,,,
101912,2013,,,,,,,
102049,2013,,,,,,,
102058,2013,,,,,,,
102094,2013,,,,,,,
102234,2013,,,,,,,
102270,2013,,,,,,,
102298,2013,,,,,,,
102368,2013,,,,,,,
102377,2013,,,,,,,
102553,2013,,,,,,,
102614,2013,,,,,,,
102632,2013,,,,,,,
104151,2013,,,,,,,
104179,2013,,,,,,,
105330,2013,,,,,,,
106245,2013,,,,,,,
106342,2013,,,,,,,
106397,2013,,,,,,,
106412,2013,,,,,,,
106458,2013,,,,,,,
106467,2013,,,,,,,
106485,2013,,,,,,,
106704,2013,,,,,,,
107044,2013,,,,,,,
107071,2013,,,,,,,
107080,2013,,,,,,,
107141,2013,,,,,,,
107512,2013,,,,,,,
107558,2013,,,,,,,
107600,2013,,,,,,,
107877,2013,,,,,,,
107983,2013,,,,,,,
109785,2013,,,,,,,
110097,2013,,,,,,,
110361,2013,,,,,,,
110404,2013,,,,,,,
110413,2013,,,,,,,
110422,2013,,,,,,,
110486,2013,,,,,,,
110495,2013,,,,,,,
110510,2013,,,,,,,
110529,2013,,,,,,,
110538,2013,,,,,,,
110547,2013,,,,,,,
110556,2013,,,,,,,
110565,2013,,,,,,,
110574,2013,,,,,,,
110583,2013,,,,,,,
110592,2013,,,,,,,
110608,2013,,,,,,,
110617,2013,,,,,,,
110644,2013,,,,,,,
110653,2013,,,,,,,
110662,2013,,,,,,,
110671,2013,,,,,,,
110680,2013,,,,,,,
110699,2013,,,,,,,
110705,2013,,,,,,,
110714,2013,,,,,,,
111948,2013,,,,,,,
112075,2013,,,,,,,
112251,2013,,,,,,,
112260,2013,,,,,,,
113698,2013,,,,,,,
114813,2013,,,,,,,
115755,2013,,,,,,,
117140,2013,,,,,,,
117627,2013,,,,,,,
117636,2013,,,,,,,
117751,2013,,,,,,,
117946,2013,,,,,,,
118888,2013,,,,,,,
119173,2013,,,,,,,
120184,2013,,,,,,,
120254,2013,,,,,,,
120865,2013,,,,,,,
120883,2013,,,,,,,
121150,2013,,,,,,,
121257,2013,,,,,,,
121309,2013,,,,,,,
121345,2013,,,,,,,
121691,2013,,,,,,,
122409,2013,,,,,,,
122436,2013,,,,,,,
122597,2013,,,,,,,
122612,2013,,,,,,,
122755,2013,,,,,,,
122931,2013,,,,,,,
123165,2013,,,,,,,
123457,2013,,,,,,,
123554,2013,,,,,,,
123572,2013,,,,,,,
123651,2013,,,,,,,
123961,2013,,,,,,,
125727,2013,,,,,,,
125763,2013,,,,,,,
125897,2013,,,,,,,
126182,2013,,,,,,,
126562,2013,,,,,,,
126580,2013,,,,,,,
126614,2013,,,,,,,
126669,2013,,,,,,,
126678,2013,,,,,,,
126818,2013,,,,,,,
127060,2013,,,,,,,
127185,2013,,,,,,,
127556,2013,,,,,,,
127565,2013,,,,,,,
127741,2013,,,,,,,
127918,2013,,,,,,,
128106,2013,,,,,,,
128391,2013,,,,,,,
128498,2013,,,,,,,
128744,2013,,,,,,,
128771,2013,,,,,,,
128780,2013,,,,,,,
128902,2013,,,,,,,
129020,2013,,,,,,,
129215,2013,,,,,,,
129242,2013,,,,,,,
129525,2013,,,,,,,
129941,2013,,,,,,,
130226,2013,,,,,,,
130253,2013,,,,,,,
130314,2013,,,,,,,
130493,2013,,,,,,,
130590,2013,,,,,,,
130697,2013,,,,,,,
130776,2013,,,,,,,
130794,2013,,,,,,,
130934,2013,,,,,,,
130943,2013,,,,,,,
131098,2013,,,,,,,
131159,2013,,,,,,,
131283,2013,,,,,,,
131399,2013,,,,,,,
131450,2013,,,,,,,
131469,2013,,,,,,,
131496,2013,,,,,,,
131520,2013,,,,,,,
131876,2013,,,,,,,
132471,2013,,,,,,,
132602,2013,,,,,,,
132903,2013,,,,,,,
133085,2013,,,,,,,
133492,2013,,,,,,,
133526,2013,,,,,,,
133553,2013,,,,,,,
133650,2013,,,,,,,
133669,2013,,,,,,,
