unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
144892,1997,1552,950,602,479,121,358,37.68
144962,1997,289,155,134,2,1,1,0.65
144971,1997,141,50,91,54,25,29,58
145600,1997,2820,1560,1260,460,165,295,18.91
145619,1997,300,129,171,117,56,61,47.29
145637,1997,5789,2865,2924,3331,1523,1808,63.11
145691,1997,242,148,94,102,30,72,48.65
145813,1997,3253,1981,1272,1016,297,719,36.29
146481,1997,337,191,146,205,77,128,67.02
146612,1997,386,176,210,145,70,75,42.61
146719,1997,1189,758,431,558,189,369,48.68
146825,1997,127,49,78,47,24,23,46.94
147013,1997,242,131,111,98,35,63,48.09
147244,1997,569,302,267,286,112,174,57.62
147341,1997,272,176,96,150,48,102,57.95
147703,1997,2673,1444,1229,691,252,439,30.4
147767,1997,1889,959,930,1578,743,835,87.07
147776,1997,1007,630,377,25,9,16,2.54
147828,1997,426,229,197,170,53,117,51.09
148131,1997,224,116,108,77,26,51,43.97
148496,1997,199,140,59,99,28,71,50.71
148584,1997,134,82,52,48,13,35,42.68
148627,1997,270,180,90,82,21,61,33.89
149222,1997,2400,1051,1349,451,188,263,25.02
149231,1997,1219,734,485,242,65,177,24.11
149772,1997,1602,833,769,450,180,270,32.41
149781,1997,546,290,256,418,189,229,78.97
150066,1997,451,266,185,172,54,118,44.36
150136,1997,4047,2177,1870,837,242,595,27.33
150145,1997,223,144,79,97,33,64,44.44
150163,1997,699,458,241,369,120,249,54.37
150400,1997,673,363,310,493,228,265,73
150534,1997,719,424,295,312,108,204,48.11
150668,1997,209,116,93,89,32,57,49.14
150941,1997,197,129,68,95,21,74,57.36
151102,1997,1196,659,537,49,7,42,6.37
151111,1997,2154,1198,956,113,55,58,4.84
151306,1997,1839,1053,786,239,63,176,16.71
151324,1997,1878,998,880,356,127,229,22.95
151333,1997,306,204,102,17,5,12,5.88
151342,1997,629,384,245,47,20,27,7.03
151351,1997,6036,3497,2539,2827,1045,1782,50.96
151360,1997,508,340,168,21,7,14,4.12
151379,1997,641,376,265,57,12,45,11.97
151388,1997,278,193,85,14,7,7,3.63
151777,1997,288,135,153,122,47,75,55.56
151786,1997,255,156,99,73,21,52,33.33
152080,1997,1904,875,1029,1675,879,796,90.97
152248,1997,1071,556,515,101,49,52,9.35
152363,1997,267,138,129,112,46,66,47.83
152530,1997,486,262,224,321,143,178,67.94
152600,1997,702,382,320,416,163,253,66.23
153001,1997,385,185,200,169,70,99,53.51
153108,1997,306,178,128,183,67,116,65.17
153269,1997,636,368,268,389,141,248,67.39
153384,1997,413,234,179,330,140,190,81.2
153603,1997,4007,1790,2217,1081,437,644,35.98
153834,1997,629,385,244,431,161,270,70.13
154095,1997,1920,1192,728,553,169,384,32.21
155089,1997,179,99,80,39,11,28,28.28
155317,1997,3808,1989,1819,1093,424,669,33.63
155335,1997,89,50,39,22,10,12,24
155399,1997,2906,1382,1524,640,232,408,29.52
155520,1997,256,140,116,107,38,69,49.29
155627,1997,149,39,110,39,23,16,41.03
155937,1997,140,56,84,45,21,24,42.86
156213,1997,365,223,142,179,66,113,50.67
156286,1997,318,178,140,155,62,93,52.25
156295,1997,404,239,165,118,36,82,34.31
156365,1997,342,182,160,93,32,61,33.52
156541,1997,418,227,191,87,30,57,25.11
156745,1997,394,239,155,208,59,149,62.34
157058,1997,302,172,130,33,5,28,16.28
157076,1997,203,131,72,84,27,57,43.51
157085,1997,2740,1499,1241,743,281,462,30.82
157289,1997,1931,1024,907,241,86,155,15.14
157386,1997,1227,674,553,160,55,105,15.58
157401,1997,1206,691,515,184,51,133,19.25
157447,1997,1657,949,708,84,21,63,6.64
157535,1997,178,110,68,25,8,17,15.45
157951,1997,2205,1244,961,445,148,297,23.87
158477,1997,226,116,110,88,28,60,51.72
159009,1997,799,408,391,52,25,27,6.62
159391,1997,4443,2533,1910,959,319,640,25.27
159647,1997,1428,714,714,361,133,228,31.93
159717,1997,1447,779,668,116,27,89,11.42
159966,1997,1075,646,429,81,14,67,10.37
160038,1997,1415,878,537,129,35,94,10.71
160612,1997,2487,1371,1116,107,24,83,6.05
160621,1997,1853,997,856,106,28,78,7.82
160658,1997,2764,1543,1221,169,44,125,8.1
161004,1997,473,246,227,384,175,209,84.96
161226,1997,466,308,158,148,28,120,38.96
161235,1997,77,47,30,5,0,5,10.64
161244,1997,121,63,58,9,3,6,9.52
161253,1997,1091,513,578,327,144,183,35.67
161554,1997,760,450,310,90,31,59,13.11
162007,1997,357,190,167,44,8,36,18.95
162210,1997,164,99,65,34,11,23,23.23
162283,1997,382,268,114,17,3,14,5.22
162584,1997,865,444,421,210,71,139,31.31
162654,1997,335,255,80,212,49,163,63.92
162760,1997,162,158,4,109,3,106,67.09
162928,1997,941,411,530,749,411,338,82.24
163046,1997,833,478,355,650,258,392,82.01
163268,1997,1135,605,530,343,133,210,34.71
163286,1997,3950,1873,2077,1699,731,968,51.68
163453,1997,1016,588,428,176,30,146,24.83
163462,1997,325,179,146,221,95,126,70.39
163851,1997,886,515,371,418,133,285,55.34
163912,1997,345,194,151,232,92,140,72.16
164076,1997,1808,1079,729,557,166,391,36.24
164173,1997,367,259,108,122,21,101,39
164216,1997,290,162,128,182,79,103,63.58
164270,1997,427,241,186,274,98,176,73.03
164447,1997,253,133,120,79,30,49,36.84
164492,1997,135,90,45,54,19,35,38.89
164562,1997,582,365,217,386,137,249,68.22
165015,1997,794,470,324,633,250,383,81.49
165024,1997,1147,672,475,206,46,160,23.81
165334,1997,520,313,207,313,110,203,64.86
165662,1997,547,333,214,343,130,213,63.96
165671,1997,112,112,0,59,0,59,52.68
165820,1997,488,270,218,104,29,75,27.78
165866,1997,590,397,193,120,25,95,23.93
165936,1997,406,279,127,206,68,138,49.46
166027,1997,1642,782,860,1436,744,692,88.49
166124,1997,726,409,317,635,270,365,89.24
166513,1997,989,367,622,232,104,128,34.88
166629,1997,3831,2012,1819,1635,614,1021,50.75
166638,1997,533,284,249,65,25,40,14.08
166683,1997,1066,405,661,861,521,340,83.95
167288,1997,274,152,122,89,30,59,38.82
167987,1997,835,440,395,217,72,145,32.95
167996,1997,530,287,243,429,185,244,85.02
168005,1997,525,299,226,198,70,128,42.81
168148,1997,1270,659,611,1063,498,565,85.74
168254,1997,526,220,306,210,98,112,50.91
168281,1997,438,277,161,298,97,201,72.56
168342,1997,544,266,278,499,253,246,92.48
168546,1997,474,260,214,301,114,187,71.92
168786,1997,329,204,125,79,30,49,24.02
169080,1997,1053,614,439,595,243,352,57.33
169798,1997,2314,1372,942,260,80,180,13.12
169910,1997,1906,763,1143,46,21,25,3.28
170082,1997,2406,1494,912,410,120,290,19.41
170301,1997,721,432,289,450,164,286,66.2
170532,1997,290,170,120,201,78,123,72.35
170639,1997,522,239,283,71,34,37,15.48
170976,1997,5535,2763,2772,3619,1656,1963,71.05
171100,1997,6804,3723,3081,2232,751,1481,39.78
171128,1997,1251,295,956,329,224,105,35.59
171137,1997,696,378,318,96,29,67,17.72
171146,1997,552,337,215,30,10,20,5.93
171599,1997,228,73,155,2,0,2,2.74
172051,1997,818,461,357,55,12,43,9.33
172699,1997,3213,1835,1378,592,211,381,20.76
173160,1997,447,281,166,279,98,181,64.41
173258,1997,484,255,229,412,195,217,85.1
173328,1997,222,132,90,86,32,54,40.91
173647,1997,625,353,272,438,174,264,74.79
173902,1997,450,251,199,339,140,199,79.28
174066,1997,4371,2282,2089,1208,467,741,32.47
174233,1997,1679,843,836,363,140,223,26.45
174251,1997,461,271,190,161,53,108,39.85
174491,1997,372,231,141,162,61,101,43.72
174792,1997,450,0,450,335,335,0,#NUM!
174844,1997,722,416,306,539,227,312,75
174899,1997,244,180,64,141,32,109,60.56
174914,1997,955,514,441,595,237,358,69.65
175342,1997,532,299,233,138,42,96,32.11
175421,1997,86,42,44,28,11,17,40.48
175616,1997,521,338,183,136,40,96,28.4
175856,1997,808,463,345,124,28,96,20.73
175980,1997,299,159,140,188,84,104,65.41
176017,1997,1770,948,822,578,209,369,38.92
176035,1997,231,193,38,71,6,65,33.68
176044,1997,343,198,145,73,23,50,25.25
176080,1997,2016,965,1051,462,162,300,31.09
176406,1997,206,146,60,66,11,55,37.67
176628,1997,96,57,39,29,6,23,40.35
176947,1997,233,115,118,72,25,47,40.87
176965,1997,1323,718,605,298,88,210,29.25
177418,1997,171,124,47,50,10,40,32.26
178059,1997,223,173,50,114,26,88,50.87
178341,1997,675,368,307,61,19,42,11.41
178387,1997,985,572,413,135,42,93,16.26
178396,1997,3512,1935,1577,1290,461,829,42.84
178402,1997,588,321,267,79,27,52,16.2
178411,1997,692,168,524,99,76,23,13.69
178420,1997,458,242,216,60,12,48,19.83
178615,1997,1654,1020,634,593,175,418,40.98
179043,1997,319,175,144,181,78,103,58.86
179159,1997,1084,609,475,601,246,355,58.29
179557,1997,1124,713,411,248,65,183,25.67
179566,1997,2704,1543,1161,522,180,342,22.16
179867,1997,1230,646,584,976,424,552,85.45
179894,1997,314,193,121,124,41,83,43.01
179946,1997,190,71,119,78,40,38,53.52
180179,1997,508,334,174,121,28,93,27.84
180461,1997,1819,784,1035,259,116,143,18.24
180522,1997,235,89,146,28,16,12,13.48
180984,1997,277,152,125,64,22,42,27.63
181002,1997,798,457,341,466,184,282,61.71
181020,1997,260,134,126,135,55,80,59.7
181127,1997,282,145,137,145,50,95,65.52
181215,1997,1005,570,435,174,60,114,20
181394,1997,1185,615,570,95,33,62,10.08
181446,1997,437,250,187,205,87,118,47.2
181464,1997,3195,1596,1599,681,259,422,26.44
181534,1997,258,107,151,38,16,22,20.56
181783,1997,707,407,300,161,42,119,29.24
182281,1997,1491,773,718,183,54,129,16.69
182290,1997,1165,654,511,171,54,117,17.89
182634,1997,240,172,68,111,29,82,47.67
182795,1997,489,257,232,178,69,109,42.41
183062,1997,845,501,344,193,71,122,24.35
183080,1997,844,396,448,163,75,88,22.22
183239,1997,508,283,225,350,134,216,76.33
183822,1997,312,213,99,26,8,18,8.45
183974,1997,104,65,39,24,8,16,24.62
184348,1997,418,243,175,294,117,177,72.84
184603,1997,519,265,254,83,27,56,21.13
184612,1997,112,94,18,9,0,9,9.57
184782,1997,1038,552,486,321,119,202,36.59
185129,1997,455,237,218,34,13,21,8.86
185572,1997,801,432,369,264,87,177,40.97
185590,1997,1148,709,439,230,62,168,23.7
185828,1997,568,105,463,88,73,15,14.29
186131,1997,1129,511,618,1033,562,471,92.17
186201,1997,453,228,225,125,53,72,31.58
186283,1997,751,435,316,340,135,205,47.13
186584,1997,1056,547,509,409,157,252,46.07
186876,1997,700,415,285,283,93,190,45.78
187134,1997,1396,847,549,870,305,565,66.71
187444,1997,1032,563,469,154,51,103,18.29
187985,1997,2047,1132,915,244,71,173,15.28
188030,1997,1694,901,793,201,70,131,14.54
188429,1997,289,174,115,130,49,81,46.55
188641,1997,467,205,262,204,99,105,51.22
190044,1997,612,136,476,378,297,81,59.56
190099,1997,711,364,347,599,276,323,88.74
190150,1997,1271,583,688,1036,547,489,83.88
190248,1997,113,71,42,41,13,28,39.44
190415,1997,2998,1405,1593,2551,1307,1244,88.54
190512,1997,1109,608,501,202,75,127,20.89
190549,1997,1344,774,570,194,75,119,15.37
190558,1997,1418,729,689,32,7,25,3.43
190567,1997,947,464,483,44,17,27,5.82
190594,1997,1630,1137,493,136,26,110,9.67
190637,1997,736,519,217,45,11,34,6.55
190664,1997,1153,675,478,227,65,162,24
190691,1997,500,323,177,38,12,26,8.05
190725,1997,416,313,103,87,22,65,20.77
191241,1997,1459,849,610,1075,445,630,74.2
191515,1997,457,239,218,381,172,209,87.45
191533,1997,388,197,191,209,94,115,58.38
191630,1997,549,284,265,354,174,180,63.38
191649,1997,1743,928,815,648,221,427,46.01
191676,1997,310,198,112,179,65,114,57.58
191931,1997,695,312,383,263,98,165,52.88
191968,1997,1417,801,616,909,362,547,68.29
192192,1997,141,112,29,69,12,57,50.89
192323,1997,453,292,161,299,101,198,67.81
192439,1997,915,595,320,33,13,20,3.36
192703,1997,527,235,292,269,134,135,57.45
192749,1997,294,202,92,148,40,108,53.47
192819,1997,973,532,441,570,232,338,63.53
192925,1997,164,102,62,19,6,13,12.75
193016,1997,1052,692,360,46,16,30,4.34
193292,1997,156,112,44,46,6,40,35.71
193353,1997,260,177,83,121,43,78,44.07
193399,1997,225,168,57,95,18,77,45.83
193584,1997,351,257,94,214,59,155,60.31
193645,1997,758,643,115,165,18,147,22.86
193654,1997,465,308,157,205,56,149,48.38
193900,1997,3557,2054,1503,1963,775,1188,57.84
193973,1997,705,417,288,299,102,197,47.24
194161,1997,208,114,94,46,17,29,25.44
194310,1997,1476,859,617,588,203,385,44.82
194824,1997,1069,267,802,584,414,170,63.67
195003,1997,1836,617,1219,727,446,281,45.54
195030,1997,892,404,488,592,301,291,72.03
195164,1997,542,274,268,309,144,165,60.22
195173,1997,410,253,157,95,26,69,27.27
195216,1997,476,232,244,328,148,180,77.59
195234,1997,311,223,88,146,29,117,52.47
195243,1997,300,179,121,106,34,72,40.22
195304,1997,283,222,61,174,33,141,63.51
195474,1997,583,301,282,400,181,219,72.76
195526,1997,605,372,233,452,175,277,74.46
195544,1997,107,74,33,60,18,42,56.76
195809,1997,2480,1358,1122,789,311,478,35.2
196413,1997,2562,1417,1145,1773,713,1060,74.81
196592,1997,2028,1457,571,85,27,58,3.98
197045,1997,320,216,104,130,44,86,39.81
197133,1997,646,409,237,529,186,343,83.86
197869,1997,2161,1177,984,711,235,476,40.44
197984,1997,159,68,91,61,27,34,50
198385,1997,470,230,240,417,206,211,91.74
198464,1997,2871,1718,1153,705,222,483,28.11
198507,1997,424,251,173,133,33,100,39.84
198516,1997,964,584,380,599,207,392,67.12
198835,1997,306,167,139,119,41,78,46.71
198969,1997,350,107,243,69,41,28,26.17
199102,1997,1383,727,656,363,118,245,33.7
199111,1997,470,264,206,138,49,89,33.71
199120,1997,3412,2118,1294,2371,816,1555,73.42
199139,1997,1904,1077,827,418,155,263,24.42
199148,1997,1577,1091,486,431,90,341,31.26
199157,1997,712,467,245,202,45,157,33.62
199193,1997,3756,1496,2260,961,427,534,35.7
199218,1997,1350,837,513,478,149,329,39.31
199281,1997,480,258,222,98,34,64,24.81
199306,1997,162,59,103,40,21,19,32.2
199412,1997,198,142,56,80,20,60,42.25
199582,1997,400,228,172,60,14,46,20.18
199643,1997,304,173,131,43,12,31,17.92
199847,1997,962,483,479,739,338,401,83.02
199962,1997,296,123,173,103,43,60,48.78
199999,1997,485,329,156,117,27,90,27.36
200004,1997,1224,629,595,310,100,210,33.39
200059,1997,408,233,175,39,15,24,10.3
200156,1997,232,134,98,100,36,64,47.76
200217,1997,381,242,139,131,32,99,40.91
200226,1997,129,73,56,20,6,14,19.18
200253,1997,442,270,172,38,9,29,10.74
200280,1997,1516,742,774,222,94,128,17.25
200332,1997,1199,497,702,194,83,111,22.33
200572,1997,177,100,77,37,8,29,29
201104,1997,531,302,229,220,76,144,47.68
201371,1997,254,149,105,124,37,87,58.39
201548,1997,478,290,188,239,82,157,54.14
201645,1997,736,269,467,408,235,173,64.31
201690,1997,88,47,41,4,0,4,8.51
202134,1997,924,464,460,89,36,53,11.42
202480,1997,1622,872,750,896,351,545,62.5
202523,1997,593,325,268,438,185,253,77.85
202763,1997,651,390,261,264,75,189,48.46
203085,1997,264,114,150,127,58,69,60.53
203128,1997,240,123,117,136,54,82,66.67
203368,1997,790,408,382,495,217,278,68.14
203517,1997,2573,1524,1049,508,173,335,21.98
203535,1997,441,255,186,349,143,206,80.78
203580,1997,70,47,23,29,13,16,34.04
203775,1997,464,293,171,208,73,135,46.08
203845,1997,331,163,168,157,72,85,52.15
204024,1997,3379,1914,1465,2180,855,1325,69.23
204185,1997,540,297,243,306,113,193,64.98
204194,1997,333,195,138,119,45,74,37.95
204617,1997,180,101,79,65,18,47,46.53
204796,1997,5897,3081,2816,1719,555,1164,37.78
204857,1997,3255,1913,1342,1401,427,974,50.91
206330,1997,96,40,56,12,4,8,20
206589,1997,538,289,249,328,130,198,68.51
206604,1997,2025,1103,922,336,126,210,19.04
206622,1997,757,439,318,512,220,292,66.51
206695,1997,1764,924,840,231,85,146,15.8
206914,1997,615,322,293,50,21,29,9.01
207209,1997,566,304,262,34,3,31,10.2
207306,1997,293,148,145,35,11,24,16.22
207324,1997,453,222,231,73,32,41,18.47
207388,1997,2321,1214,1107,565,194,371,30.56
207500,1997,2895,1523,1372,552,195,357,23.44
207722,1997,222,133,89,32,9,23,17.29
207847,1997,578,314,264,89,33,56,17.83
207865,1997,717,386,331,107,28,79,20.47
208822,1997,345,225,120,212,70,142,63.11
209056,1997,463,272,191,289,121,168,61.76
209065,1997,410,235,175,244,91,153,65.11
209542,1997,1869,860,1009,525,212,313,36.4
209551,1997,2384,1307,1077,856,314,542,41.47
209612,1997,261,175,86,129,39,90,51.43
209807,1997,743,368,375,96,37,59,16.03
209922,1997,315,176,139,146,59,87,49.43
210146,1997,759,426,333,142,47,95,22.3
210401,1997,410,224,186,299,131,168,75
210429,1997,759,481,278,103,35,68,14.14
210571,1997,295,137,158,176,83,93,67.88
210669,1997,541,289,252,328,139,189,65.4
210775,1997,155,95,60,64,26,38,40
211088,1997,260,191,69,142,34,108,56.54
211158,1997,1355,893,462,459,125,334,37.4
211291,1997,898,426,472,752,380,372,87.32
211352,1997,339,231,108,160,39,121,52.38
211361,1997,942,446,496,163,64,99,22.2
211431,1997,142,139,3,50,1,49,35.25
211440,1997,1270,464,806,841,522,319,68.75
211468,1997,195,194,1,122,1,121,62.37
211556,1997,92,92,0,51,0,51,55.43
211583,1997,92,92,0,51,0,51,55.43
211608,1997,236,122,114,18,4,14,11.48
211644,1997,1220,751,469,294,84,210,27.96
211981,1997,407,185,222,149,58,91,49.19
212009,1997,563,354,209,429,148,281,79.38
212054,1997,1776,729,1047,231,73,158,21.67
212106,1997,1211,716,495,599,225,374,52.23
212115,1997,886,532,354,166,34,132,24.81
212133,1997,305,211,94,171,40,131,62.09
212160,1997,1251,729,522,234,63,171,23.46
212197,1997,438,298,140,265,74,191,64.09
212577,1997,504,251,253,402,202,200,79.68
212601,1997,533,318,215,244,74,170,53.46
212832,1997,65,54,11,26,4,22,40.74
212911,1997,298,150,148,264,127,137,91.33
213020,1997,2620,1479,1141,618,176,442,29.89
213251,1997,342,186,156,232,89,143,76.88
213321,1997,435,195,240,260,121,139,71.28
213349,1997,1497,837,660,252,72,180,21.51
213358,1997,184,101,83,91,44,47,46.53
213367,1997,834,479,355,476,184,292,60.96
213385,1997,568,263,305,456,230,226,85.93
213507,1997,303,174,129,185,71,114,65.52
213543,1997,1097,442,655,803,444,359,81.22
213613,1997,822,430,392,188,67,121,28.14
213668,1997,379,227,152,214,65,149,65.64
213783,1997,597,329,268,141,53,88,26.75
213826,1997,276,209,67,103,18,85,40.67
213996,1997,689,445,244,445,165,280,62.92
214041,1997,1068,627,441,409,132,277,44.18
214069,1997,240,174,66,162,32,130,74.71
214157,1997,325,190,135,219,86,133,70
214175,1997,493,293,200,352,135,217,74.06
214272,1997,187,126,61,59,15,44,34.92
214777,1997,5185,2686,2499,2497,980,1517,56.48
215062,1997,2324,1132,1192,1928,941,987,87.19
215743,1997,354,200,154,79,22,57,28.5
215798,1997,272,129,143,159,77,82,63.57
215929,1997,905,538,367,644,247,397,73.79
216010,1997,1292,741,551,476,178,298,40.22
216038,1997,1193,684,509,248,76,172,25.15
216287,1997,373,193,180,309,136,173,89.64
216339,1997,2149,1233,916,503,176,327,26.52
216524,1997,314,162,152,236,117,119,73.46
216694,1997,309,123,186,132,72,60,48.78
216764,1997,1581,1025,556,409,93,316,30.83
216807,1997,394,239,155,259,93,166,69.46
216852,1997,391,174,217,145,65,80,45.98
216931,1997,355,168,187,161,72,89,52.98
217059,1997,842,496,346,348,128,220,44.35
217156,1997,1368,722,646,1136,527,609,84.35
217402,1997,974,563,411,801,326,475,84.37
217536,1997,479,318,161,219,55,164,51.57
217776,1997,101,51,50,27,9,18,35.29
217819,1997,1568,1031,537,565,130,435,42.19
217882,1997,2579,1265,1314,997,341,656,51.86
217998,1997,132,78,54,85,31,54,69.23
218061,1997,582,336,246,99,34,65,19.35
218229,1997,434,288,146,94,23,71,24.65
218238,1997,193,92,101,4,3,1,1.09
218399,1997,262,180,82,68,15,53,29.44
218414,1997,161,52,109,41,22,19,36.54
218663,1997,2919,1596,1323,1065,393,672,42.11
218724,1997,826,443,383,121,43,78,17.61
218733,1997,601,320,281,169,52,117,36.56
218742,1997,539,327,212,81,18,63,19.27
218973,1997,296,139,157,210,102,108,77.7
219000,1997,326,209,117,171,53,118,56.46
219046,1997,451,227,224,38,8,30,13.22
219082,1997,249,135,114,1,1,0,0
219198,1997,129,96,33,47,12,35,36.46
219259,1997,539,321,218,83,22,61,19
219356,1997,1531,741,790,346,130,216,29.15
219471,1997,896,503,393,213,80,133,26.44
219602,1997,788,503,285,144,40,104,20.68
219709,1997,399,248,151,197,67,130,52.42
219718,1997,65,26,39,8,2,6,23.08
219949,1997,186,91,95,42,10,32,35.16
220075,1997,1487,853,634,192,70,122,14.3
220215,1997,294,181,113,100,40,60,33.15
220613,1997,655,379,276,149,50,99,26.12
220631,1997,134,88,46,39,15,24,27.27
220710,1997,245,117,128,99,44,55,47.01
221351,1997,422,239,183,301,128,173,72.38
221519,1997,364,195,169,285,130,155,79.49
221731,1997,96,61,35,35,12,23,37.7
221847,1997,1089,466,623,100,33,67,14.38
221892,1997,179,100,79,30,9,21,21
