unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
153001,2005,286,143,143,121,50,71,49.65
153108,2005,366,203,163,213,93,120,59.11
153269,2005,809,465,344,438,173,265,56.99
153384,2005,385,206,179,320,148,172,83.5
153603,2005,3737,1629,2108,1248,535,713,43.77
153834,2005,629,354,275,367,140,227,64.12
154095,2005,1693,1062,631,618,184,434,40.87
155089,2005,151,72,79,16,7,9,12.5
155317,2005,4106,2115,1991,1332,518,814,38.49
155335,2005,181,84,97,31,12,19,22.62
155399,2005,3105,1561,1544,697,255,442,28.32
155520,2005,216,109,107,61,21,40,36.7
155627,2005,113,47,66,36,19,17,36.17
155937,2005,126,57,69,38,16,22,38.6
156213,2005,276,173,103,168,64,104,60.12
156286,2005,435,282,153,224,69,155,54.96
156295,2005,378,219,159,161,67,94,42.92
156365,2005,345,174,171,83,29,54,31.03
156541,2005,424,192,232,111,48,63,32.81
156745,2005,416,216,200,209,83,126,58.33
157058,2005,408,223,185,17,4,13,5.83
157076,2005,209,100,109,67,22,45,45
157085,2005,3824,2045,1779,1291,502,789,38.58
157289,2005,2255,1144,1111,497,205,292,25.52
157386,2005,1310,745,565,162,55,107,14.36
157401,2005,1442,841,601,532,180,352,41.85
157447,2005,1759,1000,759,185,50,135,13.5
157535,2005,206,98,108,31,8,23,23.47
157951,2005,3002,1680,1322,539,189,350,20.83
158477,2005,232,145,87,104,33,71,48.97
159009,2005,1129,568,561,82,22,60,10.56
159391,2005,4966,2653,2313,1440,576,864,32.57
159647,2005,1653,762,891,446,177,269,35.3
159717,2005,1311,743,568,177,52,125,16.82
159966,2005,1171,703,468,163,62,101,14.37
160038,2005,1417,869,548,218,71,147,16.92
160612,2005,2228,1388,840,252,74,178,12.82
160621,2005,1434,797,637,290,93,197,24.72
160658,2005,2730,1538,1192,329,102,227,14.76
161004,2005,477,257,220,420,189,231,89.88
161226,2005,559,387,172,229,60,169,43.67
161235,2005,129,69,60,22,9,13,18.84
161244,2005,106,71,35,17,5,12,16.9
161253,2005,1703,842,861,615,262,353,41.92
161554,2005,911,518,393,88,31,57,11
162007,2005,923,567,356,203,53,150,26.46
162210,2005,172,113,59,23,9,14,12.39
162283,2005,661,502,159,24,4,20,3.98
162584,2005,928,448,480,181,60,121,27.01
162654,2005,340,217,123,210,68,142,65.44
162760,2005,236,156,80,142,44,98,62.82
162928,2005,1228,587,641,1036,523,513,87.39
163046,2005,898,526,372,711,291,420,79.85
163268,2005,1414,584,830,466,237,229,39.21
163286,2005,4192,2081,2111,2769,1273,1496,71.89
163453,2005,764,408,356,89,22,67,16.42
163462,2005,437,267,170,315,127,188,70.41
163851,2005,952,525,427,442,146,296,56.38
163912,2005,488,295,193,341,130,211,71.53
164076,2005,2314,1455,859,910,270,640,43.99
164173,2005,537,373,164,236,61,175,46.92
164216,2005,345,201,144,247,90,157,78.11
164270,2005,447,246,201,314,136,178,72.36
164447,2005,328,160,168,65,32,33,20.62
164492,2005,156,79,77,58,27,31,39.24
164562,2005,565,328,237,369,132,237,72.26
165015,2005,737,397,340,647,287,360,90.68
165024,2005,1314,746,568,339,113,226,30.29
165334,2005,557,338,219,422,161,261,77.22
165662,2005,715,417,298,571,243,328,78.66
165671,2005,438,327,111,237,63,174,53.21
165820,2005,599,297,302,125,54,71,23.91
165866,2005,666,461,205,210,44,166,36.01
165936,2005,414,259,155,254,79,175,67.57
166027,2005,1637,819,818,1421,698,723,88.28
166124,2005,723,399,324,645,281,364,91.23
166513,2005,1062,390,672,318,160,158,40.51
166629,2005,4510,2316,2194,2268,970,1298,56.04
166638,2005,723,419,304,100,34,66,15.75
166683,2005,995,465,530,847,436,411,88.39
167288,2005,271,177,94,104,36,68,38.42
167987,2005,1703,816,887,505,212,293,35.91
167996,2005,616,354,262,478,190,288,81.36
168005,2005,1127,682,445,416,143,273,40.03
168148,2005,1364,682,682,1159,559,600,87.98
168254,2005,662,244,418,341,188,153,62.7
168281,2005,467,301,166,341,119,222,73.75
168342,2005,536,280,256,477,226,251,89.64
168546,2005,571,315,256,372,160,212,67.3
168786,2005,364,240,124,160,49,111,46.25
169080,2005,1000,564,436,598,232,366,64.89
169798,2005,2301,1416,885,297,89,208,14.69
169910,2005,2189,1003,1186,140,59,81,8.08
170082,2005,3407,2220,1187,1011,308,703,31.67
170301,2005,774,463,311,531,194,337,72.79
170532,2005,377,196,181,286,134,152,77.55
170639,2005,474,216,258,62,31,31,14.35
170976,2005,6080,3071,3009,4431,2061,2370,77.17
171100,2005,7303,4147,3156,3470,1232,2238,53.97
171128,2005,1321,236,1085,327,243,84,35.59
171137,2005,798,381,417,128,47,81,21.26
171146,2005,509,293,216,48,18,30,10.24
171599,2005,257,103,154,77,33,44,42.72
172051,2005,1233,742,491,102,26,76,10.24
172699,2005,3702,1917,1785,919,374,545,28.43
173160,2005,683,425,258,436,149,287,67.53
173258,2005,542,278,264,478,226,252,90.65
173328,2005,163,84,79,53,21,32,38.1
173647,2005,739,439,300,588,208,380,86.56
173902,2005,491,287,204,405,158,247,86.06
174066,2005,5274,2856,2418,2488,1023,1465,51.3
174233,2005,2111,1025,1086,565,243,322,31.41
174251,2005,353,207,146,171,63,108,52.17
174491,2005,476,295,181,221,76,145,49.15
174792,2005,447,0,447,325,325,0,#NUM!
174844,2005,764,426,338,617,270,347,81.46
174899,2005,490,350,140,265,70,195,55.71
174914,2005,1325,706,619,812,342,470,66.57
175342,2005,526,274,252,100,44,56,20.44
175421,2005,201,105,96,68,16,52,49.52
175616,2005,393,222,171,67,25,42,18.92
175856,2005,1131,690,441,221,64,157,22.75
175980,2005,258,118,140,158,76,82,69.49
176017,2005,2131,1139,992,800,280,520,45.65
176035,2005,238,204,34,53,5,48,23.53
176044,2005,398,197,201,43,13,30,15.23
176080,2005,1951,1010,941,585,215,370,36.63
176406,2005,207,146,61,61,15,46,31.51
176628,2005,154,95,59,38,11,27,28.42
176947,2005,223,96,127,73,29,44,45.83
176965,2005,1484,810,674,410,164,246,30.37
177418,2005,187,136,51,44,9,35,25.74
178059,2005,322,232,90,182,42,140,60.34
178341,2005,836,466,370,106,32,74,15.88
178387,2005,1005,557,448,111,42,69,12.39
178396,2005,4662,2513,2149,2087,810,1277,50.82
178402,2005,1007,574,433,173,61,112,19.51
178411,2005,877,168,709,224,154,70,41.67
178420,2005,497,288,209,124,41,83,28.82
178615,2005,1441,830,611,626,232,394,47.47
179043,2005,370,203,167,237,110,127,62.56
179159,2005,1521,859,662,925,377,548,63.8
179557,2005,1538,918,620,369,102,267,29.08
179566,2005,2575,1490,1085,822,273,549,36.85
179867,2005,1372,715,657,1186,544,642,89.79
179894,2005,394,224,170,175,76,99,44.2
179946,2005,287,125,162,143,65,78,62.4
180179,2005,796,463,333,79,26,53,11.45
180461,2005,1980,843,1137,412,198,214,25.39
180522,2005,192,55,137,15,10,5,9.09
180984,2005,289,146,143,113,33,80,54.79
181002,2005,970,562,408,640,257,383,68.15
181020,2005,256,146,110,153,56,97,66.44
181127,2005,312,133,179,143,69,74,55.64
181215,2005,1013,584,429,228,71,157,26.88
181394,2005,1690,911,779,259,105,154,16.9
181446,2005,406,237,169,236,82,154,64.98
181464,2005,3533,1671,1862,1118,505,613,36.68
181534,2005,213,112,101,26,7,19,16.96
181783,2005,587,320,267,162,71,91,28.44
182281,2005,2964,1694,1270,402,134,268,15.82
182290,2005,2362,1300,1062,383,136,247,19
182634,2005,280,179,101,130,42,88,49.16
182795,2005,532,270,262,2,0,2,0.74
183062,2005,1001,565,436,434,172,262,46.37
183080,2005,999,473,526,401,193,208,43.97
183239,2005,519,296,223,372,145,227,76.69
183822,2005,367,210,157,37,15,22,10.48
183974,2005,240,160,80,115,35,80,50
184348,2005,391,218,173,240,103,137,62.84
184603,2005,425,269,156,100,31,69,25.65
184612,2005,236,163,73,38,13,25,15.34
184782,2005,1239,607,632,554,270,284,46.79
185129,2005,601,334,267,39,17,22,6.59
185572,2005,942,503,439,436,176,260,51.69
185590,2005,1868,1065,803,635,188,447,41.97
185828,2005,746,129,617,126,101,25,19.38
186131,2005,1224,558,666,1066,562,504,90.32
186201,2005,746,460,286,445,137,308,66.96
186283,2005,934,526,408,482,183,299,56.84
186584,2005,1115,582,533,576,236,340,58.42
186876,2005,808,460,348,346,104,242,52.61
187134,2005,1236,685,551,914,383,531,77.52
187444,2005,1296,652,644,235,89,146,22.39
187985,2005,3010,1717,1293,372,130,242,14.09
188030,2005,1945,1092,853,289,96,193,17.67
188429,2005,754,505,249,416,121,295,58.42
188641,2005,429,188,241,186,85,101,53.72
190044,2005,630,173,457,380,274,106,61.27
190099,2005,729,368,361,640,311,329,89.4
190150,2005,1403,660,743,1189,621,568,86.06
190248,2005,140,83,57,49,12,37,44.58
190415,2005,3071,1541,1530,2664,1286,1378,89.42
190512,2005,1625,784,841,577,266,311,39.67
190549,2005,1372,757,615,294,109,185,24.44
190558,2005,1888,1048,840,62,31,31,2.96
190567,2005,1278,592,686,78,39,39,6.59
190594,2005,1776,1199,577,356,97,259,21.6
190637,2005,788,551,237,110,33,77,13.97
190664,2005,1470,884,586,381,101,280,31.67
190691,2005,746,481,265,27,5,22,4.57
190725,2005,366,288,78,91,12,79,27.43
191241,2005,1734,983,751,1282,548,734,74.67
191515,2005,496,248,248,417,198,219,88.31
191533,2005,405,212,193,182,77,105,49.53
191630,2005,545,283,262,377,159,218,77.03
191649,2005,1759,961,798,763,281,482,50.16
191676,2005,321,211,110,180,57,123,58.29
191931,2005,776,419,357,375,150,225,53.7
191968,2005,1679,885,794,1117,521,596,67.34
192192,2005,268,179,89,111,31,80,44.69
192323,2005,519,308,211,320,123,197,63.96
192439,2005,959,643,316,51,10,41,6.38
192703,2005,700,368,332,456,198,258,70.11
192749,2005,506,327,179,264,73,191,58.41
192819,2005,1017,585,432,697,258,439,75.04
192925,2005,203,126,77,62,27,35,27.78
193016,2005,485,324,161,53,11,42,12.96
193292,2005,274,190,84,109,31,78,41.05
193353,2005,356,247,109,154,45,109,44.13
193399,2005,343,247,96,136,32,104,42.11
193584,2005,451,342,109,303,56,247,72.22
193645,2005,943,883,60,168,1,167,18.91
193654,2005,789,558,231,355,86,269,48.21
193900,2005,4639,2853,1786,2941,1168,1773,62.15
193973,2005,730,444,286,435,160,275,61.94
194161,2005,256,137,119,60,21,39,28.47
194310,2005,1474,954,520,584,186,398,41.72
194824,2005,1236,283,953,745,550,195,68.9
195003,2005,2184,656,1528,587,289,298,45.43
195030,2005,1106,563,543,808,376,432,76.73
195164,2005,477,225,252,239,112,127,56.44
195173,2005,497,224,273,140,68,72,32.14
195216,2005,534,268,266,407,190,217,80.97
195234,2005,595,411,184,330,75,255,62.04
195243,2005,327,188,139,119,43,76,40.43
195304,2005,376,285,91,237,50,187,65.61
195474,2005,763,443,320,531,225,306,69.07
195526,2005,694,433,261,567,202,365,84.3
195544,2005,605,446,159,291,57,234,52.47
195809,2005,3153,1742,1411,1098,435,663,38.06
196413,2005,3243,1849,1394,2261,903,1358,73.45
196592,2005,1839,1261,578,40,13,27,2.14
197045,2005,468,264,204,139,52,87,32.95
197133,2005,647,374,273,572,238,334,89.3
197869,2005,2536,1265,1271,974,391,583,46.09
197984,2005,224,109,115,75,23,52,47.71
198385,2005,459,234,225,400,182,218,93.16
198464,2005,3220,1973,1247,1048,345,703,35.63
198507,2005,556,328,228,99,28,71,21.65
198516,2005,1237,748,489,959,370,589,78.74
198835,2005,326,203,123,122,37,85,41.87
198969,2005,387,143,244,59,22,37,25.87
199102,2005,2237,1178,1059,369,116,253,21.48
199111,2005,471,291,180,154,51,103,35.4
199120,2005,3747,2270,1477,2819,1050,1769,77.93
199139,2005,2859,1498,1361,741,273,468,31.24
199148,2005,2399,1690,709,670,125,545,32.25
199157,2005,1195,800,395,181,45,136,17
199193,2005,4364,1918,2446,1732,716,1016,52.97
199218,2005,1933,1133,800,842,302,540,47.66
199281,2005,961,528,433,142,50,92,17.42
199306,2005,198,90,108,74,28,46,51.11
199412,2005,238,171,67,116,30,86,50.29
199582,2005,261,129,132,34,16,18,13.95
199643,2005,573,307,266,75,29,46,14.98
199847,2005,1114,565,549,918,431,487,86.19
199962,2005,371,183,188,154,54,100,54.64
199999,2005,1050,701,349,167,42,125,17.83
200004,2005,1549,775,774,453,181,272,35.1
200059,2005,317,162,155,29,11,18,11.11
200156,2005,270,139,131,67,24,43,30.94
200217,2005,392,220,172,103,28,75,34.09
200226,2005,144,63,81,28,10,18,28.57
200253,2005,431,240,191,64,19,45,18.75
200280,2005,1851,858,993,425,198,227,26.46
200332,2005,1970,940,1030,457,191,266,28.3
200572,2005,171,73,98,40,16,24,32.88
201104,2005,573,357,216,271,86,185,51.82
201371,2005,228,141,87,123,45,78,55.32
201548,2005,599,363,236,310,109,201,55.37
201645,2005,1162,456,706,702,386,316,69.3
201690,2005,343,156,187,31,15,16,10.26
202134,2005,955,507,448,87,31,56,11.05
202480,2005,1970,1004,966,1149,475,674,67.13
202523,2005,620,337,283,473,211,262,77.74
202763,2005,584,399,185,240,64,176,44.11
203085,2005,324,135,189,174,85,89,65.93
203128,2005,208,101,107,125,57,68,67.33
203368,2005,786,401,385,504,217,287,71.57
203517,2005,3727,2325,1402,970,294,676,29.08
203535,2005,439,239,200,364,165,199,83.26
203580,2005,116,88,28,49,8,41,46.59
203775,2005,357,199,158,165,61,104,52.26
203845,2005,387,179,208,162,68,94,52.51
204024,2005,3150,1708,1442,2198,902,1296,75.88
204185,2005,503,260,243,274,104,170,65.38
204194,2005,380,241,139,149,49,100,41.49
204617,2005,372,172,200,129,65,64,37.21
204796,2005,5929,3005,2924,3032,1219,1813,60.33
204857,2005,4078,2148,1930,1788,697,1091,50.79
206330,2005,240,74,166,51,27,24,32.43
206589,2005,536,267,269,362,158,204,76.4
206604,2005,2302,1331,971,413,141,272,20.44
206622,2005,765,430,335,523,206,317,73.72
206695,2005,2012,1029,983,177,61,116,11.27
206914,2005,714,430,284,37,22,15,3.49
207209,2005,670,316,354,31,3,28,8.86
207306,2005,279,150,129,37,10,27,18
207324,2005,523,270,253,144,57,87,32.22
207388,2005,3221,1662,1559,1106,436,670,40.31
207500,2005,3189,1695,1494,1107,418,689,40.65
207722,2005,233,122,111,61,30,31,25.41
207847,2005,587,298,289,62,22,40,13.42
207865,2005,766,403,363,127,43,84,20.84
208822,2005,460,287,173,241,86,155,54.01
209056,2005,490,294,196,324,125,199,67.69
209065,2005,481,260,221,293,113,180,69.23
209542,2005,2817,1385,1432,819,306,513,37.04
209551,2005,3138,1721,1417,1282,506,776,45.09
209612,2005,324,204,120,165,52,113,55.39
209807,2005,1200,636,564,172,66,106,16.67
209922,2005,348,197,151,204,80,124,62.94
210146,2005,707,417,290,110,30,80,19.18
210401,2005,440,240,200,307,130,177,73.75
210429,2005,849,511,338,132,36,96,18.79
210571,2005,450,254,196,234,85,149,58.66
210669,2005,561,311,250,424,181,243,78.14
210775,2005,262,149,113,100,35,65,43.62
211088,2005,432,315,117,232,59,173,54.92
211158,2005,1690,1050,640,693,207,486,46.29
211291,2005,920,504,416,804,352,452,89.68
211352,2005,526,385,141,257,60,197,51.17
211361,2005,1247,640,607,298,119,179,27.97
211431,2005,273,264,9,102,3,99,37.5
211440,2005,1408,533,875,1000,611,389,72.98
211468,2005,203,202,1,82,1,81,40.1
211556,2005,116,116,0,57,0,57,49.14
211583,2005,219,150,69,73,23,50,33.33
211608,2005,397,219,178,51,21,30,13.7
211644,2005,1173,731,442,288,92,196,26.81
211981,2005,448,271,177,206,54,152,56.09
212009,2005,647,359,288,530,227,303,84.4
212054,2005,2346,916,1430,663,274,389,42.47
212106,2005,1325,811,514,711,244,467,57.58
212115,2005,1087,634,453,392,110,282,44.48
212133,2005,445,300,145,239,70,169,56.33
212160,2005,1268,719,549,297,82,215,29.9
212197,2005,500,337,163,356,104,252,74.78
212577,2005,581,298,283,468,211,257,86.24
212601,2005,619,375,244,292,104,188,50.13
212832,2005,280,210,70,21,15,6,2.86
212911,2005,316,168,148,287,131,156,92.86
213020,2005,2462,1335,1127,713,245,468,35.06
213251,2005,387,212,175,279,120,159,75
213321,2005,479,198,281,282,149,133,67.17
213349,2005,1905,1105,800,621,190,431,39
213358,2005,302,203,99,103,32,71,34.98
213367,2005,803,440,363,400,160,240,54.55
213385,2005,596,275,321,508,268,240,87.27
213507,2005,454,223,231,304,138,166,74.44
213543,2005,1223,512,711,956,521,435,84.96
213613,2005,1215,695,520,314,110,204,29.35
213668,2005,357,219,138,216,74,142,64.84
213783,2005,662,406,256,216,62,154,37.93
213826,2005,301,230,71,153,30,123,53.48
213996,2005,707,439,268,500,177,323,73.58
214041,2005,1306,774,532,501,172,329,42.51
214069,2005,324,222,102,181,52,129,58.11
214157,2005,382,204,178,280,123,157,76.96
214175,2005,576,322,254,454,180,274,85.09
214272,2005,522,334,188,163,46,117,35.03
214777,2005,6499,2976,3523,4096,1969,2127,71.47
215062,2005,2479,1260,1219,2162,1033,1129,89.6
215743,2005,364,220,144,190,59,131,59.55
215798,2005,481,254,227,308,141,167,65.75
215929,2005,943,551,392,629,248,381,69.15
216010,2005,1495,775,720,622,233,389,50.19
216038,2005,1457,800,657,556,216,340,42.5
216287,2005,389,198,191,355,171,184,92.93
216339,2005,3841,2175,1666,1247,483,764,35.13
216524,2005,411,222,189,309,136,173,77.93
216694,2005,340,208,132,171,58,113,54.33
216764,2005,1898,1219,679,812,216,596,48.89
216807,2005,360,231,129,223,75,148,64.07
216852,2005,646,332,314,258,98,160,48.19
216931,2005,562,297,265,270,114,156,52.53
217059,2005,1078,591,487,442,175,267,45.18
217156,2005,1439,735,704,1197,577,620,84.35
217402,2005,1064,593,471,857,367,490,82.63
217536,2005,562,418,144,382,82,300,71.77
217776,2005,176,110,66,46,18,28,25.45
217819,2005,1984,1342,642,1031,291,740,55.14
217882,2005,2893,1426,1467,1565,611,954,66.9
217998,2005,181,90,91,82,33,49,54.44
218061,2005,797,517,280,158,40,118,22.82
218229,2005,555,369,186,110,34,76,20.6
218238,2005,201,99,102,40,10,30,30.3
218399,2005,207,130,77,30,9,21,16.15
218414,2005,275,96,179,67,34,33,34.38
218663,2005,3677,2087,1590,1881,682,1199,57.45
218724,2005,1493,775,718,375,130,245,31.61
218733,2005,1002,544,458,140,50,90,16.54
218742,2005,718,469,249,153,41,112,23.88
218973,2005,320,144,176,241,123,118,81.94
219000,2005,390,256,134,192,54,138,53.91
219046,2005,584,353,231,74,22,52,14.73
219082,2005,280,135,145,29,14,15,11.11
219198,2005,139,91,48,54,15,39,42.86
219259,2005,368,197,171,47,13,34,17.26
219356,2005,1784,893,891,528,213,315,35.27
219471,2005,1030,621,409,236,74,162,26.09
219602,2005,1226,708,518,175,70,105,14.83
219709,2005,791,488,303,483,180,303,62.09
219718,2005,234,108,126,29,9,20,18.52
219949,2005,217,107,110,44,17,27,25.23
220075,2005,1565,897,668,308,102,206,22.97
220215,2005,373,203,170,139,61,78,38.42
220613,2005,755,454,301,297,99,198,43.61
