unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
100654,2014,,,,,,,
100663,2014,,,,,,,
100706,2014,,,,,,,
100724,2014,,,,,,,
100751,2014,,,,,,,
100812,2014,,,,,,,
100830,2014,,,,,,,
100858,2014,,,,,,,
100937,2014,,,,,,,
101189,2014,,,,,,,
101435,2014,,,,,,,
101480,2014,,,,,,,
101587,2014,,,,,,,
101675,2014,,,,,,,
101693,2014,,,,,,,
101709,2014,,,,,,,
101879,2014,,,,,,,
101912,2014,,,,,,,
102049,2014,,,,,,,
102058,2014,,,,,,,
102094,2014,,,,,,,
102234,2014,,,,,,,
102270,2014,,,,,,,
102298,2014,,,,,,,
102368,2014,,,,,,,
102377,2014,,,,,,,
102553,2014,,,,,,,
102614,2014,,,,,,,
102632,2014,,,,,,,
104151,2014,,,,,,,
104179,2014,,,,,,,
105330,2014,,,,,,,
106245,2014,,,,,,,
106342,2014,,,,,,,
106397,2014,,,,,,,
106412,2014,,,,,,,
106458,2014,,,,,,,
106467,2014,,,,,,,
106485,2014,,,,,,,
106704,2014,,,,,,,
107044,2014,,,,,,,
107071,2014,,,,,,,
107080,2014,,,,,,,
107141,2014,,,,,,,
107512,2014,,,,,,,
107558,2014,,,,,,,
107600,2014,,,,,,,
107877,2014,,,,,,,
107983,2014,,,,,,,
109785,2014,,,,,,,
110097,2014,,,,,,,
110361,2014,,,,,,,
110404,2014,,,,,,,
110413,2014,,,,,,,
110422,2014,,,,,,,
110486,2014,,,,,,,
110495,2014,,,,,,,
110510,2014,,,,,,,
110529,2014,,,,,,,
110538,2014,,,,,,,
110547,2014,,,,,,,
110556,2014,,,,,,,
110565,2014,,,,,,,
110574,2014,,,,,,,
110583,2014,,,,,,,
110592,2014,,,,,,,
110608,2014,,,,,,,
110617,2014,,,,,,,
110644,2014,,,,,,,
110653,2014,,,,,,,
110662,2014,,,,,,,
110671,2014,,,,,,,
110680,2014,,,,,,,
