unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
139144,1999,401,243,158,197,69,128,52.67
139366,1999,672,412,260,54,13,41,9.95
139393,1999,228,144,84,124,45,79,54.86
139658,1999,1515,870,645,1148,486,662,76.09
139719,1999,406,206,200,36,9,27,13.11
139755,1999,2293,654,1639,657,431,226,34.56
139764,1999,259,161,98,42,14,28,17.39
139861,1999,786,486,300,164,36,128,26.34
139931,1999,3266,1729,1537,384,98,286,16.54
139940,1999,1772,1082,690,242,69,173,15.99
139959,1999,4375,2586,1789,1860,592,1268,49.03
140447,1999,730,449,281,254,79,175,38.98
140960,1999,281,150,131,18,4,14,9.33
140988,1999,259,171,88,103,32,71,41.52
141185,1999,216,135,81,65,19,46,34.07
141264,1999,1177,735,442,211,52,159,21.63
141334,1999,1604,1005,599,144,34,110,10.95
141486,1999,231,159,72,49,12,37,23.27
141565,1999,366,207,159,39,11,28,13.53
141574,1999,1421,793,628,164,56,108,13.62
142276,1999,1345,740,605,45,10,35,4.73
142285,1999,1457,736,721,318,123,195,26.49
142461,1999,295,165,130,88,31,57,34.55
143084,1999,565,338,227,402,161,241,71.3
143288,1999,145,76,69,44,21,23,30.26
144005,1999,461,329,132,9,3,6,1.82
144281,1999,1134,560,574,225,103,122,21.79
144740,1999,1700,997,703,771,299,472,47.34
144892,1999,1478,929,549,482,131,351,37.78
144962,1999,269,156,113,158,58,100,64.1
144971,1999,130,76,54,60,19,41,53.95
145600,1999,2552,1381,1171,506,215,291,21.07
145619,1999,259,127,132,74,30,44,34.65
145637,1999,6458,3131,3327,3849,1733,2116,67.58
145691,1999,241,131,110,97,34,63,48.09
145813,1999,3067,1907,1160,1072,301,771,40.43
146481,1999,341,208,133,216,80,136,65.38
146612,1999,425,194,231,171,82,89,45.88
146719,1999,1067,717,350,541,169,372,51.88
146825,1999,187,80,107,55,25,30,37.5
147013,1999,246,164,82,101,27,74,45.12
147244,1999,595,324,271,323,130,193,59.57
147341,1999,259,155,104,132,44,88,56.77
147703,1999,2924,1587,1337,742,285,457,28.8
147767,1999,1951,1039,912,1657,746,911,87.68
147776,1999,943,573,370,22,7,15,2.62
147828,1999,410,224,186,169,61,108,48.21
148131,1999,273,148,125,98,36,62,41.89
148496,1999,195,144,51,112,28,84,58.33
148584,1999,170,101,69,54,14,40,39.6
148627,1999,325,196,129,96,33,63,32.14
149222,1999,2547,1094,1453,483,234,249,22.76
149231,1999,1357,800,557,253,66,187,23.38
149772,1999,1690,856,834,542,215,327,38.2
149781,1999,583,311,272,450,204,246,79.1
150066,1999,498,304,194,206,61,145,47.7
150136,1999,3602,1931,1671,943,348,595,30.81
150145,1999,265,156,109,98,30,68,43.59
150163,1999,861,529,332,470,168,302,57.09
150400,1999,579,327,252,436,194,242,74.01
150534,1999,594,367,227,276,97,179,48.77
150668,1999,220,135,85,90,30,60,44.44
150941,1999,221,140,81,127,43,84,60
151102,1999,1303,688,615,48,16,32,4.65
151111,1999,2552,1409,1143,166,67,99,7.03
151306,1999,1674,1003,671,200,49,151,15.05
151324,1999,2014,998,1016,352,132,220,22.04
151333,1999,295,213,82,27,7,20,9.39
151342,1999,637,382,255,37,10,27,7.07
151351,1999,6503,3828,2675,3137,1138,1999,52.22
151360,1999,540,345,195,45,16,29,8.41
151379,1999,719,448,271,54,13,41,9.15
151388,1999,255,161,94,10,1,9,5.59
151777,1999,328,166,162,132,41,91,54.82
151786,1999,251,181,70,88,19,69,38.12
152080,1999,1967,932,1035,1739,880,859,92.17
152248,1999,1112,593,519,42,13,29,4.89
152363,1999,290,122,168,114,56,58,47.54
152530,1999,473,256,217,341,142,199,77.73
152600,1999,730,376,354,429,192,237,63.03
153001,1999,322,144,178,146,69,77,53.47
153108,1999,403,219,184,7,0,7,3.2
153269,1999,670,364,306,371,151,220,60.44
153384,1999,325,168,157,271,126,145,86.31
153603,1999,4020,1830,2190,1261,520,741,40.49
153834,1999,606,354,252,393,155,238,67.23
154095,1999,2122,1303,819,713,211,502,38.53
155089,1999,226,125,101,36,13,23,18.4
155317,1999,3784,2099,1685,1155,374,781,37.21
155335,1999,148,87,61,50,18,32,36.78
155399,1999,3280,1574,1706,723,288,435,27.64
155520,1999,205,111,94,71,28,43,38.74
155627,1999,136,50,86,22,10,12,24
155937,1999,110,63,47,61,20,41,65.08
156213,1999,326,198,128,200,76,124,62.63
156286,1999,324,223,101,182,54,128,57.4
156295,1999,423,233,190,150,57,93,39.91
156365,1999,290,155,135,77,31,46,29.68
156541,1999,403,201,202,114,41,73,36.32
156745,1999,340,205,135,158,51,107,52.2
157058,1999,366,186,180,40,8,32,17.2
157076,1999,191,102,89,51,18,33,32.35
157085,1999,2742,1499,1243,792,293,499,33.29
157289,1999,2297,1232,1065,289,90,199,16.15
157386,1999,1325,756,569,156,55,101,13.36
157401,1999,1177,666,511,345,114,231,34.68
157447,1999,1696,969,727,35,13,22,2.27
157535,1999,206,140,66,41,10,31,22.14
157951,1999,2480,1447,1033,568,204,364,25.16
158477,1999,270,162,108,112,34,78,48.15
159009,1999,690,367,323,88,24,64,17.44
159391,1999,5173,2956,2217,1262,398,864,29.23
159647,1999,1753,840,913,478,199,279,33.21
159717,1999,1275,636,639,127,34,93,14.62
159966,1999,1445,860,585,129,30,99,11.51
160038,1999,1656,988,668,184,71,113,11.44
160612,1999,2315,1361,954,170,44,126,9.26
160621,1999,1287,693,594,86,19,67,9.67
160658,1999,2402,1300,1102,298,94,204,15.69
161004,1999,464,259,205,418,183,235,90.73
161226,1999,470,344,126,197,48,149,43.31
161235,1999,109,64,45,17,3,14,21.88
161244,1999,121,83,38,15,4,11,13.25
161253,1999,1521,718,803,430,176,254,35.38
161554,1999,815,477,338,96,24,72,15.09
162007,1999,343,189,154,45,12,33,17.46
162210,1999,175,115,60,25,6,19,16.52
162283,1999,441,306,135,39,12,27,8.82
162584,1999,932,508,424,165,52,113,22.24
162654,1999,322,224,98,176,54,122,54.46
162760,1999,156,152,4,100,1,99,65.13
162928,1999,1098,441,657,868,503,365,82.77
163046,1999,941,530,411,734,292,442,83.4
163268,1999,1396,638,758,417,188,229,35.89
163286,1999,3871,1796,2075,1943,884,1059,58.96
163453,1999,1152,661,491,208,41,167,25.26
163462,1999,369,221,148,238,94,144,65.16
163851,1999,877,537,340,458,149,309,57.54
163912,1999,276,157,119,176,70,106,67.52
164076,1999,2103,1277,826,610,170,440,34.46
164173,1999,421,288,133,211,60,151,52.43
164216,1999,282,175,107,175,54,121,69.14
164270,1999,412,204,208,261,107,154,75.49
164447,1999,240,92,148,77,33,44,47.83
164492,1999,134,90,44,64,23,41,45.56
164562,1999,592,361,231,404,150,254,70.36
165015,1999,793,446,347,663,275,388,87
165024,1999,1079,657,422,208,43,165,25.11
165334,1999,486,304,182,308,112,196,64.47
165662,1999,653,361,292,433,192,241,66.76
165671,1999,133,133,0,60,0,60,45.11
165820,1999,345,202,143,73,23,50,24.75
165866,1999,559,402,157,130,27,103,25.62
165936,1999,382,243,139,205,61,144,59.26
166027,1999,1647,775,872,1429,757,672,86.71
166124,1999,722,383,339,645,298,347,90.6
166513,1999,935,368,567,230,91,139,37.77
166629,1999,4144,2199,1945,1824,701,1123,51.07
166638,1999,671,368,303,102,33,69,18.75
166683,1999,1049,448,601,863,473,390,87.05
167288,1999,220,135,85,78,27,51,37.78
167987,1999,1131,556,575,316,126,190,34.17
167996,1999,572,333,239,458,185,273,81.98
168005,1999,672,381,291,240,72,168,44.09
168148,1999,1345,741,604,1134,497,637,85.96
168254,1999,618,271,347,268,145,123,45.39
168281,1999,427,281,146,298,85,213,75.8
168342,1999,544,264,280,487,244,243,92.05
168546,1999,411,219,192,275,110,165,75.34
168786,1999,347,227,120,93,32,61,26.87
169080,1999,1059,591,468,574,225,349,59.05
169798,1999,2767,1627,1140,298,93,205,12.6
169910,1999,1916,798,1118,78,44,34,4.26
170082,1999,2528,1553,975,512,163,349,22.47
170301,1999,755,455,300,485,184,301,66.15
170532,1999,369,187,182,270,128,142,75.94
170639,1999,505,242,263,71,30,41,16.94
170976,1999,5563,2853,2710,3879,1779,2100,73.61
171100,1999,6499,3674,2825,2580,833,1747,47.55
171128,1999,1137,276,861,259,183,76,27.54
171137,1999,690,334,356,88,30,58,17.37
171146,1999,492,289,203,49,15,34,11.76
171599,1999,181,74,107,63,32,31,41.89
172051,1999,1015,549,466,81,36,45,8.2
172699,1999,4302,2288,2014,864,306,558,24.39
173160,1999,479,315,164,295,98,197,62.54
173258,1999,507,257,250,410,199,211,82.1
173328,1999,258,142,116,76,32,44,30.99
173647,1999,654,365,289,473,207,266,72.88
173902,1999,460,271,189,360,147,213,78.6
174066,1999,5025,2636,2389,1604,655,949,36
174233,1999,2000,1032,968,416,168,248,24.03
174251,1999,453,270,183,174,70,104,38.52
174491,1999,392,262,130,160,42,118,45.04
174792,1999,475,0,475,335,335,0,#NUM!
174844,1999,761,451,310,594,225,369,81.82
174899,1999,305,230,75,156,36,120,52.17
174914,1999,1087,603,484,642,255,387,64.18
175342,1999,553,309,244,130,41,89,28.8
175421,1999,144,71,73,46,25,21,29.58
175616,1999,458,275,183,107,38,69,25.09
175856,1999,845,527,318,128,34,94,17.84
175980,1999,284,158,126,177,67,110,69.62
176017,1999,1810,944,866,621,218,403,42.69
176035,1999,202,177,25,59,3,56,31.64
176044,1999,248,138,110,48,18,30,21.74
176080,1999,2033,1003,1030,507,177,330,32.9
176406,1999,252,196,56,73,11,62,31.63
176628,1999,113,81,32,45,7,38,46.91
176947,1999,228,108,120,62,25,37,34.26
176965,1999,1329,725,604,300,94,206,28.41
177418,1999,144,94,50,60,14,46,48.94
178059,1999,198,133,65,101,26,75,56.39
178341,1999,804,434,370,104,40,64,14.75
178387,1999,980,575,405,113,35,78,13.57
178396,1999,3871,2138,1733,1468,525,943,44.11
178402,1999,639,356,283,105,46,59,16.57
178411,1999,679,140,539,112,77,35,25
178420,1999,539,274,265,122,43,79,28.83
178615,1999,1446,884,562,594,201,393,44.46
179043,1999,303,177,126,152,61,91,51.41
179159,1999,1252,695,557,764,314,450,64.75
179557,1999,1391,816,575,320,87,233,28.55
179566,1999,2581,1439,1142,605,223,382,26.55
179867,1999,1369,684,685,1125,548,577,84.36
179894,1999,369,214,155,156,52,104,48.6
179946,1999,201,90,111,94,41,53,58.89
180179,1999,629,384,245,56,15,41,10.68
180461,1999,1894,891,1003,354,164,190,21.32
180522,1999,261,112,149,30,16,14,12.5
180984,1999,324,149,175,86,41,45,30.2
181002,1999,822,499,323,516,209,307,61.52
181020,1999,278,141,137,174,79,95,67.38
181127,1999,286,141,145,146,54,92,65.25
181215,1999,1035,579,456,212,71,141,24.35
181394,1999,1477,762,715,151,45,106,13.91
181446,1999,358,204,154,197,84,113,55.39
181464,1999,3592,1778,1814,807,317,490,27.56
181534,1999,192,87,105,65,31,34,39.08
181783,1999,659,387,272,150,41,109,28.17
182281,1999,1486,805,681,204,73,131,16.27
182290,1999,1466,792,674,241,78,163,20.58
182634,1999,236,151,85,115,47,68,45.03
182795,1999,429,184,245,189,103,86,46.74
183062,1999,1014,649,365,262,70,192,29.58
183080,1999,772,377,395,204,75,129,34.22
183239,1999,534,280,254,376,160,216,77.14
183822,1999,242,155,87,13,4,9,5.81
183974,1999,136,98,38,58,17,41,41.84
184348,1999,407,225,182,279,118,161,71.56
184603,1999,526,281,245,96,31,65,23.13
184612,1999,224,140,84,7,7,0,0
184782,1999,1119,587,532,436,183,253,43.1
185129,1999,603,331,272,54,18,36,10.88
185572,1999,833,457,376,295,99,196,42.89
185590,1999,1319,823,496,308,81,227,27.58
185828,1999,649,114,535,116,88,28,24.56
186131,1999,1148,556,592,1030,530,500,89.93
186201,1999,527,293,234,201,66,135,46.08
186283,1999,735,386,349,310,128,182,47.15
186584,1999,1063,533,530,437,190,247,46.34
186876,1999,705,409,296,254,86,168,41.08
187134,1999,1207,697,510,776,281,495,71.02
187444,1999,1105,614,491,177,56,121,19.71
187985,1999,2715,1517,1198,276,85,191,12.59
188030,1999,2210,1223,987,272,88,184,15.04
188429,1999,532,366,166,233,64,169,46.17
188641,1999,549,277,272,242,98,144,51.99
190044,1999,706,225,481,407,264,143,63.56
190099,1999,750,397,353,662,306,356,89.67
190150,1999,1298,573,725,1068,586,482,84.12
190248,1999,111,72,39,33,6,27,37.5
190415,1999,3158,1497,1661,2660,1341,1319,88.11
190512,1999,1133,593,540,312,124,188,31.7
190549,1999,982,591,391,166,55,111,18.78
190558,1999,1532,782,750,63,21,42,5.37
190567,1999,773,341,432,45,16,29,8.5
190594,1999,1806,1281,525,176,36,140,10.93
190637,1999,604,416,188,44,19,25,6.01
190664,1999,876,528,348,200,50,150,28.41
190691,1999,425,261,164,31,11,20,7.66
190725,1999,293,230,63,70,17,53,23.04
191241,1999,1538,891,647,1105,443,662,74.3
191515,1999,500,254,246,408,190,218,85.83
191533,1999,407,210,197,192,75,117,55.71
191630,1999,502,255,247,307,133,174,68.24
191649,1999,1876,1015,861,675,242,433,42.66
191676,1999,294,186,108,166,56,110,59.14
191931,1999,790,349,441,335,147,188,53.87
191968,1999,1586,885,701,1022,418,604,68.25
192192,1999,268,192,76,90,23,67,34.9
192323,1999,471,264,207,304,121,183,69.32
192439,1999,1010,719,291,38,12,26,3.62
192703,1999,645,289,356,386,195,191,66.09
192749,1999,387,266,121,195,57,138,51.88
192819,1999,975,548,427,665,260,405,73.91
192925,1999,143,104,39,31,6,25,24.04
193016,1999,953,630,323,68,18,50,7.94
193292,1999,209,156,53,84,11,73,46.79
193353,1999,323,247,76,156,25,131,53.04
193399,1999,240,167,73,76,18,58,34.73
193584,1999,334,244,90,205,51,154,63.11
193645,1999,814,670,144,152,16,136,20.3
193654,1999,573,399,174,234,55,179,44.86
193900,1999,3845,2323,1522,2245,868,1377,59.28
193973,1999,575,345,230,315,127,188,54.49
194161,1999,322,182,140,107,39,68,37.36
194310,1999,1500,895,605,604,205,399,44.58
194824,1999,1323,295,1028,812,611,201,68.14
195003,1999,2107,602,1505,366,187,179,29.73
195030,1999,1211,525,686,828,429,399,76
195164,1999,520,294,226,273,100,173,58.84
195173,1999,474,284,190,130,54,76,26.76
195216,1999,575,301,274,410,182,228,75.75
195234,1999,401,297,104,202,39,163,54.88
195243,1999,304,168,136,103,33,70,41.67
195304,1999,278,215,63,180,44,136,63.26
195474,1999,677,381,296,491,197,294,77.17
195526,1999,642,367,275,470,189,281,76.57
195544,1999,77,55,22,51,8,43,78.18
195809,1999,2650,1500,1150,954,357,597,39.8
196413,1999,2724,1534,1190,1841,748,1093,71.25
196592,1999,1756,1210,546,152,50,102,8.43
197045,1999,365,221,144,158,49,109,49.32
197133,1999,633,381,252,543,209,334,87.66
197869,1999,2199,1186,1013,778,266,512,43.17
197984,1999,195,90,105,57,27,30,33.33
198385,1999,456,226,230,380,187,193,85.4
198464,1999,3255,1931,1324,822,266,556,28.79
198507,1999,402,247,155,109,22,87,35.22
198516,1999,999,637,362,701,232,469,73.63
198835,1999,288,168,120,117,37,80,47.62
198969,1999,378,123,255,53,23,30,24.39
199102,1999,1530,850,680,348,112,236,27.76
199111,1999,456,267,189,128,48,80,29.96
199120,1999,3388,2099,1289,2389,797,1592,75.85
199139,1999,2078,1111,967,489,181,308,27.72
199148,1999,1908,1346,562,540,107,433,32.17
199157,1999,625,345,280,143,31,112,32.46
199193,1999,3636,1499,2137,1253,559,694,46.3
199218,1999,1649,1011,638,672,213,459,45.4
199281,1999,475,241,234,89,33,56,23.24
199306,1999,159,80,79,52,15,37,46.25
199412,1999,123,85,38,67,15,52,61.18
199582,1999,331,173,158,57,16,41,23.7
199643,1999,440,258,182,61,21,40,15.5
199847,1999,969,498,471,760,327,433,86.95
199962,1999,301,144,157,102,32,70,48.61
199999,1999,476,316,160,103,19,84,26.58
200004,1999,1151,569,582,261,103,158,27.77
200059,1999,359,179,180,39,15,24,13.41
200156,1999,284,165,119,84,31,53,32.12
200217,1999,373,242,131,155,42,113,46.69
200226,1999,140,71,69,41,15,26,36.62
200253,1999,433,251,182,40,11,29,11.55
200280,1999,1742,846,896,394,179,215,25.41
200332,1999,1268,514,754,240,111,129,25.1
200572,1999,158,76,82,35,8,27,35.53
201104,1999,541,313,228,246,80,166,53.04
201371,1999,248,156,92,114,32,82,52.56
201548,1999,532,301,231,255,101,154,51.16
201645,1999,762,292,470,432,245,187,64.04
201690,1999,294,164,130,46,12,34,20.73
202134,1999,1048,494,554,114,50,64,12.96
202480,1999,1744,921,823,1041,412,629,68.3
202523,1999,587,335,252,444,171,273,81.49
202763,1999,522,337,185,212,52,160,47.48
203085,1999,259,98,161,124,61,63,64.29
203128,1999,279,143,136,153,64,89,62.24
203368,1999,833,451,382,539,204,335,74.28
203517,1999,3476,2160,1316,668,187,481,22.27
203535,1999,459,255,204,367,166,201,78.82
203580,1999,103,70,33,36,8,28,40
203775,1999,406,248,158,160,47,113,45.56
203845,1999,302,136,166,149,70,79,58.09
204024,1999,3588,2030,1558,2351,922,1429,70.39
204185,1999,601,323,278,292,86,206,63.78
204194,1999,393,231,162,145,49,96,41.56
204617,1999,186,120,66,68,16,52,43.33
204796,1999,6067,3029,3038,2120,777,1343,44.34
204857,1999,3389,1977,1412,1553,490,1063,53.77
206330,1999,121,40,81,45,20,25,62.5
206589,1999,513,265,248,372,164,208,78.49
206604,1999,2127,1202,925,352,99,253,21.05
206622,1999,771,464,307,540,213,327,70.47
206695,1999,1911,954,957,241,89,152,15.93
206914,1999,673,355,318,54,16,38,10.7
207209,1999,446,232,214,17,4,13,5.6
207306,1999,310,138,172,36,16,20,14.49
207324,1999,391,219,172,123,44,79,36.07
207388,1999,2795,1491,1304,705,206,499,33.47
207500,1999,3206,1603,1603,619,237,382,23.83
207722,1999,229,133,96,32,12,20,15.04
207847,1999,572,307,265,67,26,41,13.36
207865,1999,779,448,331,116,35,81,18.08
208822,1999,282,163,119,145,48,97,59.51
209056,1999,510,307,203,330,127,203,66.12
209065,1999,397,227,170,227,74,153,67.4
209542,1999,2772,1319,1453,847,333,514,38.97
209551,1999,2453,1393,1060,931,314,617,44.29
209612,1999,292,175,117,164,70,94,53.71
209807,1999,896,496,400,118,39,79,15.93
209922,1999,331,182,149,172,78,94,51.65
210146,1999,754,431,323,136,46,90,20.88
210401,1999,363,190,173,242,100,142,74.74
210429,1999,770,460,310,141,45,96,20.87
210571,1999,392,242,150,203,61,142,58.68
210669,1999,562,284,278,374,167,207,72.89
210775,1999,204,101,103,79,34,45,44.55
211088,1999,307,238,69,154,28,126,52.94
211158,1999,1402,891,511,527,164,363,40.74
211291,1999,886,425,461,764,396,368,86.59
211352,1999,248,163,85,124,30,94,57.67
211361,1999,924,484,440,162,48,114,23.55
211431,1999,130,128,2,47,0,47,36.72
211440,1999,1255,487,768,833,491,342,70.23
211468,1999,218,218,0,115,0,115,52.75
211556,1999,126,126,0,62,0,62,49.21
211583,1999,102,101,1,45,1,44,43.56
211608,1999,254,152,102,37,9,28,18.42
211644,1999,1286,806,480,295,80,215,26.67
211981,1999,327,172,155,109,41,68,39.53
212009,1999,620,399,221,505,178,327,81.95
212054,1999,1898,725,1173,269,94,175,24.14
212106,1999,1211,686,525,590,216,374,54.52
212115,1999,843,522,321,163,42,121,23.18
212133,1999,379,274,105,190,41,149,54.38
212160,1999,1256,749,507,227,48,179,23.9
212197,1999,477,298,179,277,102,175,58.72
212577,1999,515,253,262,387,181,206,81.42
212601,1999,503,314,189,246,67,179,57.01
212832,1999,146,114,32,56,13,43,37.72
212911,1999,301,160,141,244,113,131,81.88
213020,1999,2552,1468,1084,561,165,396,26.98
213251,1999,324,184,140,217,81,136,73.91
213321,1999,420,218,202,268,112,156,71.56
213349,1999,1550,922,628,374,89,285,30.91
213358,1999,306,170,136,133,58,75,44.12
213367,1999,801,426,375,446,188,258,60.56
213385,1999,583,316,267,505,218,287,90.82
213507,1999,407,238,169,279,102,177,74.37
213543,1999,1077,455,622,799,437,362,79.56
213613,1999,887,502,385,212,65,147,29.28
213668,1999,392,209,183,242,99,143,68.42
213783,1999,611,364,247,178,53,125,34.34
213826,1999,282,207,75,118,25,93,44.93
213996,1999,678,413,265,468,168,300,72.64
214041,1999,1239,746,493,424,134,290,38.87
214069,1999,249,173,76,165,42,123,71.1
214157,1999,318,162,156,213,102,111,68.52
214175,1999,551,321,230,446,179,267,83.18
214272,1999,324,179,145,108,38,70,39.11
214777,1999,5058,2535,2523,2738,1142,1596,62.96
215062,1999,2402,1155,1247,2079,1056,1023,88.57
215743,1999,333,215,118,147,34,113,52.56
215798,1999,272,138,134,162,74,88,63.77
215929,1999,958,550,408,675,268,407,74
216010,1999,1377,734,643,574,231,343,46.73
216038,1999,1302,742,560,334,103,231,31.13
216287,1999,368,192,176,315,142,173,90.1
216339,1999,2747,1628,1119,721,228,493,30.28
216524,1999,337,173,164,241,106,135,78.03
216694,1999,277,126,151,121,64,57,45.24
216764,1999,1710,1069,641,444,122,322,30.12
216807,1999,351,224,127,228,69,159,70.98
216852,1999,548,250,298,213,100,113,45.2
216931,1999,377,161,216,166,88,78,48.45
217059,1999,909,511,398,372,122,250,48.92
217156,1999,1376,729,647,1146,539,607,83.26
217402,1999,973,556,417,838,351,487,87.59
217536,1999,528,352,176,277,69,208,59.09
217776,1999,99,47,52,35,12,23,48.94
217819,1999,2067,1399,668,850,206,644,46.03
217882,1999,2886,1354,1532,1267,490,777,57.39
217998,1999,156,91,65,100,33,67,73.63
218061,1999,570,332,238,104,27,77,23.19
218229,1999,494,313,181,107,22,85,27.16
218238,1999,136,58,78,27,13,14,24.14
218399,1999,263,173,90,53,10,43,24.86
218414,1999,179,70,109,59,18,41,58.57
218663,1999,2596,1511,1085,1073,367,706,46.72
218724,1999,757,405,352,161,60,101,24.94
218733,1999,680,351,329,143,37,106,30.2
218742,1999,540,334,206,87,24,63,18.86
218973,1999,307,154,153,226,112,114,74.03
219000,1999,469,314,155,231,65,166,52.87
219046,1999,630,360,270,71,17,54,15
219082,1999,306,124,182,45,21,24,19.35
219198,1999,121,84,37,34,8,26,30.95
219259,1999,523,303,220,69,15,54,17.82
219356,1999,1457,714,743,342,127,215,30.11
219471,1999,868,493,375,176,53,123,24.95
219602,1999,715,432,283,66,22,44,10.19
219709,1999,487,300,187,266,91,175,58.33
219718,1999,142,42,100,17,10,7,16.67
219949,1999,174,67,107,36,19,17,25.37
220075,1999,1466,821,645,217,62,155,18.88
220215,1999,322,187,135,125,59,66,35.29
220613,1999,690,400,290,213,80,133,33.25
220631,1999,113,80,33,35,9,26,32.5
220710,1999,313,174,139,141,50,91,52.3
221351,1999,438,251,187,338,143,195,77.69
221519,1999,391,227,164,308,123,185,81.5
