unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
155317,2006,4092,2092,2000,1500,607,893,42.69
155335,2006,167,96,71,48,18,30,31.25
155399,2006,3140,1602,1538,832,288,544,33.96
155520,2006,239,118,121,82,36,46,38.98
155627,2006,90,38,52,19,6,13,34.21
155937,2006,197,79,118,40,10,30,37.97
156213,2006,276,161,115,178,67,111,68.94
156286,2006,429,279,150,206,60,146,52.33
156295,2006,388,220,168,185,78,107,48.64
156365,2006,346,182,164,81,32,49,26.92
156541,2006,349,177,172,99,34,65,36.72
156745,2006,363,226,137,185,53,132,58.41
157058,2006,569,277,292,21,6,15,5.42
157076,2006,326,127,199,82,41,41,32.28
157085,2006,4113,2201,1912,1253,443,810,36.8
157289,2006,2380,1230,1150,628,257,371,30.16
157386,2006,1330,741,589,201,65,136,18.35
157401,2006,1390,822,568,391,123,268,32.6
157447,2006,1908,1069,839,230,83,147,13.75
157535,2006,220,105,115,26,4,22,20.95
157951,2006,3118,1768,1350,649,217,432,24.43
158477,2006,241,136,105,104,45,59,43.38
159009,2006,1119,609,510,108,33,75,12.32
159391,2006,4503,2449,2054,1530,584,946,38.63
159647,2006,1625,753,872,426,185,241,32.01
159717,2006,1272,741,531,195,60,135,18.22
159966,2006,1069,650,419,170,44,126,19.38
160038,2006,1324,854,470,214,62,152,17.8
160612,2006,2665,1604,1061,320,93,227,14.15
160621,2006,1136,659,477,132,33,99,15.02
160658,2006,2799,1604,1195,362,108,254,15.84
161004,2006,474,253,221,430,193,237,93.68
161226,2006,511,351,160,209,49,160,45.58
161235,2006,116,67,49,2,1,1,1.49
161244,2006,99,59,40,10,6,4,6.78
161253,2006,1807,875,932,648,296,352,40.23
161554,2006,888,511,377,84,25,59,11.55
162007,2006,765,475,290,83,20,63,13.26
162210,2006,144,84,60,18,5,13,15.48
162283,2006,494,390,104,28,3,25,6.41
162584,2006,1011,459,552,175,65,110,23.97
162654,2006,450,303,147,255,70,185,61.06
162760,2006,278,185,93,137,38,99,53.51
162928,2006,1304,643,661,1127,563,564,87.71
163046,2006,946,596,350,749,263,486,81.54
163268,2006,1419,626,793,523,233,290,46.33
163286,2006,3944,1896,2048,2493,1179,1314,69.3
163453,2006,1368,773,595,165,46,119,15.39
163462,2006,426,244,182,265,97,168,68.85
163851,2006,1028,588,440,502,171,331,56.29
163912,2006,428,249,179,309,118,191,76.71
164076,2006,2688,1697,991,1047,307,740,43.61
164173,2006,643,454,189,315,85,230,50.66
164216,2006,312,179,133,202,80,122,68.16
164270,2006,476,260,216,324,126,198,76.15
164447,2006,282,148,134,81,29,52,35.14
164492,2006,181,105,76,71,24,47,44.76
164562,2006,675,397,278,484,183,301,75.82
165015,2006,764,416,348,656,291,365,87.74
165024,2006,1321,737,584,368,135,233,31.61
165334,2006,563,345,218,425,159,266,77.1
165662,2006,728,409,319,578,254,324,79.22
165671,2006,467,344,123,233,55,178,51.74
165820,2006,728,383,345,172,63,109,28.46
165866,2006,714,496,218,242,57,185,37.3
165936,2006,380,250,130,225,71,154,61.6
166027,2006,1679,878,801,1448,664,784,89.29
166124,2006,751,415,336,675,293,382,92.05
166513,2006,1208,451,757,355,190,165,36.59
166629,2006,4265,2174,2091,2259,1002,1257,57.82
166638,2006,846,484,362,109,29,80,16.53
166683,2006,1001,447,554,837,457,380,85.01
167288,2006,299,175,124,94,33,61,34.86
167987,2006,1763,866,897,559,248,311,35.91
167996,2006,594,363,231,469,173,296,81.54
168005,2006,1286,735,551,520,197,323,43.95
168148,2006,1280,648,632,1120,543,577,89.04
168254,2006,719,259,460,367,211,156,60.23
168281,2006,410,239,171,317,125,192,80.33
168342,2006,533,280,253,484,223,261,93.21
168546,2006,480,260,220,297,118,179,68.85
168786,2006,387,252,135,192,67,125,49.6
169080,2006,1020,551,469,615,268,347,62.98
169798,2006,2272,1315,957,276,97,179,13.61
169910,2006,1895,860,1035,167,82,85,9.88
170082,2006,3556,2276,1280,1116,346,770,33.83
170301,2006,778,461,317,524,189,335,72.67
170532,2006,379,211,168,279,110,169,80.09
170639,2006,454,232,222,58,23,35,15.09
170976,2006,5356,2704,2652,4072,1880,2192,81.07
171100,2006,7306,4103,3203,3800,1448,2352,57.32
171128,2006,1163,283,880,328,221,107,37.81
171137,2006,761,394,367,136,56,80,20.3
171146,2006,483,274,209,46,14,32,11.68
171599,2006,195,73,122,52,28,24,32.88
172051,2006,1434,840,594,123,36,87,10.36
172699,2006,3531,1800,1731,852,359,493,27.39
173160,2006,629,351,278,392,157,235,66.95
173258,2006,504,272,232,458,209,249,91.54
173328,2006,199,108,91,51,19,32,29.63
173647,2006,684,396,288,553,226,327,82.58
173902,2006,501,281,220,429,181,248,88.26
174066,2006,5418,2970,2448,2734,1150,1584,53.33
174233,2006,2283,1105,1178,629,270,359,32.49
174251,2006,377,214,163,179,66,113,52.8
174491,2006,498,302,196,256,89,167,55.3
174792,2006,506,0,506,347,347,0,#NUM!
174844,2006,792,436,356,660,288,372,85.32
174899,2006,493,331,162,283,79,204,61.63
174914,2006,1298,644,654,816,392,424,65.84
175342,2006,545,302,243,79,34,45,14.9
175421,2006,248,133,115,76,31,45,33.83
175616,2006,468,288,180,85,33,52,18.06
175856,2006,889,513,376,191,57,134,26.12
175980,2006,225,122,103,149,63,86,70.49
176017,2006,2521,1320,1201,920,352,568,43.03
176035,2006,256,243,13,53,3,50,20.58
176044,2006,443,216,227,55,14,41,18.98
176080,2006,1897,947,950,575,233,342,36.11
176406,2006,243,172,71,74,15,59,34.3
176628,2006,138,78,60,34,11,23,29.49
176947,2006,207,111,96,81,28,53,47.75
176965,2006,1505,871,634,416,134,282,32.38
177418,2006,187,98,89,30,11,19,19.39
178059,2006,290,237,53,152,26,126,53.16
178341,2006,851,484,367,106,40,66,13.64
178387,2006,936,516,420,102,39,63,12.21
178396,2006,4783,2562,2221,2234,835,1399,54.61
178402,2006,928,545,383,220,86,134,24.59
178411,2006,929,216,713,258,176,82,37.96
178420,2006,476,273,203,106,33,73,26.74
178615,2006,1365,826,539,781,258,523,63.32
179043,2006,396,260,136,237,73,164,63.08
179159,2006,1567,940,627,946,358,588,62.55
179557,2006,1383,853,530,318,92,226,26.49
179566,2006,2732,1622,1110,854,306,548,33.79
179867,2006,1456,714,742,1284,628,656,91.88
179894,2006,418,240,178,198,69,129,53.75
179946,2006,278,139,139,163,73,90,64.75
180179,2006,646,339,307,59,17,42,12.39
180461,2006,1940,814,1126,381,173,208,25.55
180522,2006,193,66,127,12,5,7,10.61
180984,2006,302,153,149,114,43,71,46.41
181002,2006,965,591,374,653,257,396,67.01
181020,2006,247,147,100,149,54,95,64.63
181127,2006,262,111,151,122,57,65,58.56
181215,2006,937,521,416,202,80,122,23.42
181394,2006,1637,864,773,231,95,136,15.74
181446,2006,413,212,201,212,94,118,55.66
181464,2006,3828,1805,2023,1126,503,623,34.52
181534,2006,204,95,109,37,17,20,21.05
181783,2006,606,335,271,166,53,113,33.73
182281,2006,2532,1410,1122,368,130,238,16.88
182290,2006,2358,1300,1058,407,146,261,20.08
182634,2006,220,151,69,95,22,73,48.34
182795,2006,553,260,293,226,103,123,47.31
183062,2006,1139,718,421,559,194,365,50.84
183080,2006,1008,446,562,402,191,211,47.31
183239,2006,568,343,225,410,151,259,75.51
183822,2006,316,183,133,47,18,29,15.85
183974,2006,303,211,92,147,41,106,50.24
184348,2006,479,316,163,315,103,212,67.09
184603,2006,452,254,198,119,37,82,32.28
184612,2006,251,172,79,58,20,38,22.09
184782,2006,1216,602,614,593,271,322,53.49
185129,2006,646,379,267,45,13,32,8.44
185572,2006,959,535,424,425,168,257,48.04
185590,2006,2018,1197,821,702,214,488,40.77
185828,2006,795,146,649,150,102,48,32.88
186131,2006,1228,576,652,1078,561,517,89.76
186201,2006,811,475,336,488,182,306,64.42
186283,2006,1016,619,397,576,206,370,59.77
186584,2006,1054,602,452,574,231,343,56.98
186876,2006,791,425,366,319,123,196,46.12
187134,2006,1270,756,514,919,339,580,76.72
187444,2006,1218,669,549,170,62,108,16.14
187985,2006,2955,1619,1336,356,124,232,14.33
188030,2006,2073,1105,968,286,80,206,18.64
188429,2006,826,587,239,446,108,338,57.58
188641,2006,490,257,233,229,86,143,55.64
190044,2006,646,176,470,354,246,108,61.36
190099,2006,743,417,326,630,278,352,84.41
190150,2006,1353,646,707,1191,604,587,90.87
190248,2006,171,90,81,57,26,31,34.44
190415,2006,3186,1538,1648,2779,1375,1404,91.29
190512,2006,1493,650,843,497,248,249,38.31
190549,2006,1354,766,588,355,120,235,30.68
190558,2006,2072,1124,948,108,41,67,5.96
190567,2006,1529,760,769,114,43,71,9.34
190594,2006,1813,1202,611,349,86,263,21.88
190637,2006,911,674,237,131,24,107,15.88
190664,2006,1627,991,636,418,113,305,30.78
190691,2006,668,428,240,27,10,17,3.97
190725,2006,368,284,84,100,22,78,27.46
191241,2006,1697,929,768,1300,578,722,77.72
191515,2006,501,267,234,424,195,229,85.77
191533,2006,464,270,194,235,88,147,54.44
191630,2006,597,319,278,428,182,246,77.12
191649,2006,1706,865,841,768,335,433,50.06
191676,2006,306,195,111,177,58,119,61.03
191931,2006,903,504,399,506,181,325,64.48
191968,2006,1519,819,700,1059,466,593,72.41
192192,2006,232,147,85,106,44,62,42.18
192323,2006,544,330,214,329,120,209,63.33
192439,2006,1079,730,349,56,14,42,5.75
192703,2006,710,353,357,466,234,232,65.72
192749,2006,507,329,178,274,91,183,55.62
192819,2006,1038,573,465,737,309,428,74.69
192925,2006,320,198,122,87,38,49,24.75
193016,2006,614,390,224,79,22,57,14.62
193292,2006,269,196,73,90,22,68,34.69
193353,2006,400,295,105,162,41,121,41.02
193399,2006,390,294,96,159,37,122,41.5
193584,2006,481,364,117,293,62,231,63.46
193645,2006,821,757,64,133,6,127,16.78
193654,2006,883,622,261,409,110,299,48.07
193900,2006,4704,2895,1809,2879,1141,1738,60.03
193973,2006,705,421,284,437,169,268,63.66
194161,2006,308,178,130,85,30,55,30.9
194310,2006,1131,738,393,441,126,315,42.68
194824,2006,1269,362,907,766,544,222,61.33
195003,2006,2355,675,1680,589,315,274,40.59
195030,2006,1219,561,658,906,467,439,78.25
195164,2006,459,234,225,235,105,130,55.56
195173,2006,474,253,221,137,61,76,30.04
195216,2006,608,325,283,463,210,253,77.85
195234,2006,630,423,207,328,88,240,56.74
195243,2006,323,185,138,113,39,74,40
195304,2006,381,286,95,261,62,199,69.58
195474,2006,688,393,295,478,190,288,73.28
195526,2006,672,388,284,565,231,334,86.08
195544,2006,597,424,173,309,68,241,56.84
195809,2006,3260,1713,1547,1198,494,704,41.1
196413,2006,3045,1686,1359,2099,839,1260,74.73
196592,2006,1479,988,491,60,25,35,3.54
197045,2006,495,277,218,164,62,102,36.82
197133,2006,668,412,256,534,173,361,87.62
197869,2006,2707,1403,1304,1080,402,678,48.33
197984,2006,279,142,137,94,34,60,42.25
198385,2006,461,233,228,410,197,213,91.42
198464,2006,3784,2331,1453,1240,347,893,38.31
198507,2006,534,313,221,90,20,70,22.36
198516,2006,1283,740,543,991,378,613,82.84
198835,2006,347,195,152,117,40,77,39.49
198969,2006,449,135,314,75,31,44,32.59
199102,2006,2068,1102,966,340,81,259,23.5
199111,2006,567,328,239,180,57,123,37.5
199120,2006,3796,2276,1520,2893,1107,1786,78.47
199139,2006,2764,1475,1289,728,280,448,30.37
199148,2006,2400,1698,702,706,128,578,34.04
199157,2006,975,631,344,145,30,115,18.23
199193,2006,4667,2067,2600,1781,761,1020,49.35
199218,2006,1980,1140,840,973,335,638,55.96
199281,2006,929,475,454,148,54,94,19.79
199306,2006,196,85,111,72,38,34,40
199412,2006,235,173,62,104,22,82,47.4
199582,2006,363,146,217,58,23,35,23.97
199643,2006,674,423,251,82,23,59,13.95
199847,2006,1119,576,543,927,432,495,85.94
199962,2006,385,198,187,152,57,95,47.98
199999,2006,976,692,284,144,36,108,15.61
200004,2006,1558,784,774,434,163,271,34.57
200059,2006,333,160,173,50,22,28,17.5
200156,2006,238,129,109,75,21,54,41.86
200217,2006,343,187,156,19,10,9,4.81
200226,2006,137,59,78,29,7,22,37.29
200253,2006,461,263,198,58,13,45,17.11
200280,2006,1868,869,999,438,199,239,27.5
200332,2006,2040,920,1120,486,221,265,28.8
200572,2006,177,70,107,44,20,24,34.29
201104,2006,554,313,241,238,78,160,51.12
201371,2006,241,122,119,119,50,69,56.56
201548,2006,690,410,280,342,130,212,51.71
201645,2006,1015,441,574,636,325,311,70.52
201690,2006,535,266,269,65,21,44,16.54
202134,2006,947,520,427,95,31,64,12.31
202480,2006,1738,864,874,1041,450,591,68.4
202523,2006,573,335,238,481,190,291,86.87
202763,2006,616,441,175,243,58,185,41.95
203085,2006,267,131,136,105,38,67,51.15
203128,2006,298,143,155,174,80,94,65.73
203368,2006,712,385,327,469,205,264,68.57
203517,2006,3610,2214,1396,977,295,682,30.8
203535,2006,457,226,231,397,190,207,91.59
203580,2006,131,89,42,48,13,35,39.33
203775,2006,341,208,133,159,58,101,48.56
203845,2006,385,191,194,206,83,123,64.4
204024,2006,3630,2017,1613,2472,1010,1462,72.48
204185,2006,636,284,352,343,149,194,68.31
204194,2006,346,201,145,160,66,94,46.77
204617,2006,354,177,177,107,51,56,31.64
204796,2006,6262,3104,3158,3295,1373,1922,61.92
204857,2006,4009,2063,1946,1766,693,1073,52.01
206330,2006,238,91,147,61,19,42,46.15
206589,2006,494,242,252,345,163,182,75.21
206604,2006,2178,1211,967,422,155,267,22.05
206622,2006,812,459,353,574,244,330,71.9
206695,2006,2169,1095,1074,187,74,113,10.32
206914,2006,686,402,284,40,16,24,5.97
207209,2006,533,271,262,32,8,24,8.86
207306,2006,243,121,122,29,9,20,16.53
207324,2006,512,260,252,166,76,90,34.62
207388,2006,3132,1658,1474,1068,383,685,41.31
207500,2006,3285,1732,1553,1190,457,733,42.32
207722,2006,208,139,69,58,16,42,30.22
207847,2006,586,313,273,67,26,41,13.1
207865,2006,844,485,359,129,31,98,20.21
208822,2006,415,262,153,223,81,142,54.2
209056,2006,508,318,190,349,129,220,69.18
209065,2006,445,243,202,265,104,161,66.26
209542,2006,2898,1413,1485,872,341,531,37.58
209551,2006,3349,1821,1528,1468,575,893,49.04
209612,2006,360,206,154,194,72,122,59.22
209807,2006,1283,695,588,200,67,133,19.14
209922,2006,371,207,164,222,91,131,63.29
210146,2006,707,401,306,110,31,79,19.7
210401,2006,482,260,222,333,139,194,74.62
210429,2006,750,485,265,150,40,110,22.68
210571,2006,458,233,225,210,87,123,52.79
210669,2006,570,322,248,398,159,239,74.22
210775,2006,300,188,112,114,43,71,37.77
211088,2006,572,452,120,336,72,264,58.41
211158,2006,1630,987,643,696,221,475,48.13
211291,2006,921,458,463,792,383,409,89.3
211352,2006,529,337,192,232,63,169,50.15
211361,2006,1260,685,575,313,124,189,27.59
211431,2006,262,250,12,114,3,111,44.4
211440,2006,1421,552,869,1033,630,403,73.01
211468,2006,254,251,3,124,1,123,49
211556,2006,147,147,0,75,0,75,51.02
211583,2006,214,155,59,78,22,56,36.13
211608,2006,437,238,199,47,15,32,13.45
211644,2006,1295,758,537,323,110,213,28.1
211981,2006,447,264,183,220,68,152,57.58
212009,2006,617,360,257,499,199,300,83.33
212054,2006,2256,930,1326,598,219,379,40.75
212106,2006,1321,779,542,700,268,432,55.46
212115,2006,1239,716,523,454,147,307,42.88
212133,2006,494,336,158,230,70,160,47.62
212160,2006,1212,671,541,230,63,167,24.89
212197,2006,528,345,183,372,125,247,71.59
212577,2006,523,274,249,413,196,217,79.2
212601,2006,600,352,248,280,97,183,51.99
212832,2006,272,202,70,54,19,35,17.33
212911,2006,314,174,140,281,123,158,90.8
213020,2006,2538,1400,1138,726,225,501,35.79
213251,2006,362,195,167,257,111,146,74.87
213321,2006,478,202,276,295,153,142,70.3
213349,2006,1930,1177,753,612,163,449,38.15
213358,2006,259,164,95,92,32,60,36.59
213367,2006,884,512,372,467,180,287,56.05
213385,2006,629,290,339,561,299,262,90.34
213507,2006,447,241,206,300,114,186,77.18
213543,2006,1217,511,706,950,523,427,83.56
213613,2006,1079,608,471,266,106,160,26.32
213668,2006,375,193,182,213,87,126,65.28
213783,2006,603,356,247,172,53,119,33.43
213826,2006,383,278,105,197,42,155,55.76
213996,2006,735,471,264,529,179,350,74.31
214041,2006,1342,792,550,482,154,328,41.41
214069,2006,308,192,116,165,57,108,56.25
214157,2006,375,223,152,268,108,160,71.75
214175,2006,615,376,239,503,185,318,84.57
214272,2006,544,325,219,160,46,114,35.08
214777,2006,8016,3790,4226,5243,2460,2783,73.43
215062,2006,2334,1193,1141,2036,952,1084,90.86
215743,2006,384,234,150,194,66,128,54.7
215798,2006,437,217,220,272,133,139,64.06
215929,2006,980,585,395,740,289,451,77.09
216010,2006,1496,778,718,601,215,386,49.61
216038,2006,1416,832,584,545,185,360,43.27
216287,2006,370,193,177,318,143,175,90.67
216339,2006,3848,2105,1743,1377,578,799,37.96
216524,2006,405,217,188,287,126,161,74.19
216694,2006,322,172,150,174,69,105,61.05
216764,2006,1883,1200,683,803,196,607,50.58
216807,2006,311,180,131,225,87,138,76.67
216852,2006,740,354,386,317,135,182,51.41
216931,2006,570,285,285,279,133,146,51.23
217059,2006,1092,536,556,452,207,245,45.71
217156,2006,1464,740,724,1215,590,625,84.46
217402,2006,1023,585,438,860,351,509,87.01
217536,2006,568,394,174,390,113,277,70.3
217776,2006,150,86,64,61,28,33,38.37
217819,2006,1959,1332,627,1132,315,817,61.34
217882,2006,2755,1363,1392,1575,604,971,71.24
217998,2006,178,100,78,101,34,67,67
218061,2006,795,519,276,142,34,108,20.81
218229,2006,578,379,199,127,29,98,25.86
218238,2006,206,87,119,39,17,22,25.29
218399,2006,249,144,105,39,11,28,19.44
218414,2006,264,116,148,65,24,41,35.34
218663,2006,3646,2084,1562,1932,702,1230,59.02
218724,2006,1466,810,656,420,144,276,34.07
218733,2006,870,458,412,134,49,85,18.56
218742,2006,781,497,284,166,42,124,24.95
218973,2006,377,191,186,299,139,160,83.77
219000,2006,442,282,160,228,64,164,58.16
219046,2006,595,353,242,122,28,94,26.63
219082,2006,295,137,158,41,23,18,13.14
219198,2006,127,92,35,57,14,43,46.74
219259,2006,367,178,189,50,14,36,20.22
219356,2006,1833,922,911,484,173,311,33.73
219471,2006,1109,674,435,237,88,149,22.11
219602,2006,1210,731,479,188,56,132,18.06
219709,2006,763,439,324,422,160,262,59.68
219718,2006,243,94,149,26,13,13,13.83
219949,2006,189,75,114,34,8,26,34.67
220075,2006,1712,966,746,279,106,173,17.91
220215,2006,358,206,152,145,48,97,47.09
