unitid,year,totcohortsize,w_cohortsize,m_cohortsize,tot4yrgrads,m_4yrgrads,w_4yrgrads,women_gradrate_4yr
100654,2015,,,,,,,
100663,2015,,,,,,,
100706,2015,,,,,,,
100724,2015,,,,,,,
100751,2015,,,,,,,
100812,2015,,,,,,,
100830,2015,,,,,,,
100858,2015,,,,,,,
100937,2015,,,,,,,
101189,2015,,,,,,,
101435,2015,,,,,,,
101480,2015,,,,,,,
101587,2015,,,,,,,
101675,2015,,,,,,,
101693,2015,,,,,,,
101709,2015,,,,,,,
101879,2015,,,,,,,
101912,2015,,,,,,,
102049,2015,,,,,,,
102058,2015,,,,,,,
102094,2015,,,,,,,
102234,2015,,,,,,,
102270,2015,,,,,,,
102298,2015,,,,,,,
102368,2015,,,,,,,
102377,2015,,,,,,,
102553,2015,,,,,,,
102614,2015,,,,,,,
102632,2015,,,,,,,
104151,2015,,,,,,,
104179,2015,,,,,,,
105330,2015,,,,,,,
106245,2015,,,,,,,
106342,2015,,,,,,,
106397,2015,,,,,,,
106412,2015,,,,,,,
106458,2015,,,,,,,
106467,2015,,,,,,,
106485,2015,,,,,,,
106704,2015,,,,,,,
107044,2015,,,,,,,
107071,2015,,,,,,,
107080,2015,,,,,,,
107141,2015,,,,,,,
107512,2015,,,,,,,
107558,2015,,,,,,,
107600,2015,,,,,,,
107877,2015,,,,,,,
107983,2015,,,,,,,
109785,2015,,,,,,,
110097,2015,,,,,,,
110361,2015,,,,,,,
110404,2015,,,,,,,
110413,2015,,,,,,,
110422,2015,,,,,,,
110486,2015,,,,,,,
110495,2015,,,,,,,
110510,2015,,,,,,,
110529,2015,,,,,,,
110538,2015,,,,,,,
110547,2015,,,,,,,
110556,2015,,,,,,,
110565,2015,,,,,,,
110574,2015,,,,,,,
110583,2015,,,,,,,
110592,2015,,,,,,,
110608,2015,,,,,,,
110617,2015,,,,,,,
110644,2015,,,,,,,
110653,2015,,,,,,,
110662,2015,,,,,,,
110671,2015,,,,,,,
110680,2015,,,,,,,
110699,2015,,,,,,,
110705,2015,,,,,,,
110714,2015,,,,,,,
111948,2015,,,,,,,
112075,2015,,,,,,,
112251,2015,,,,,,,
112260,2015,,,,,,,
113698,2015,,,,,,,
114813,2015,,,,,,,
115755,2015,,,,,,,
117140,2015,,,,,,,
117627,2015,,,,,,,
117636,2015,,,,,,,
117751,2015,,,,,,,
117946,2015,,,,,,,
118888,2015,,,,,,,
119173,2015,,,,,,,
120184,2015,,,,,,,
120254,2015,,,,,,,
120865,2015,,,,,,,
120883,2015,,,,,,,
121150,2015,,,,,,,
121257,2015,,,,,,,
121309,2015,,,,,,,
121345,2015,,,,,,,
121691,2015,,,,,,,
122409,2015,,,,,,,
122436,2015,,,,,,,
122597,2015,,,,,,,
122612,2015,,,,,,,
122755,2015,,,,,,,
122931,2015,,,,,,,
123165,2015,,,,,,,
123457,2015,,,,,,,
123554,2015,,,,,,,
123572,2015,,,,,,,
123651,2015,,,,,,,
123961,2015,,,,,,,
125727,2015,,,,,,,
125763,2015,,,,,,,
125897,2015,,,,,,,
126182,2015,,,,,,,
126562,2015,,,,,,,
126580,2015,,,,,,,
126614,2015,,,,,,,
126669,2015,,,,,,,
126678,2015,,,,,,,
126818,2015,,,,,,,
127060,2015,,,,,,,
127185,2015,,,,,,,
127556,2015,,,,,,,
127565,2015,,,,,,,
127741,2015,,,,,,,
127918,2015,,,,,,,
128106,2015,,,,,,,
128391,2015,,,,,,,
128498,2015,,,,,,,
128744,2015,,,,,,,
128771,2015,,,,,,,
128780,2015,,,,,,,
128902,2015,,,,,,,
129020,2015,,,,,,,
129215,2015,,,,,,,
129242,2015,,,,,,,
129525,2015,,,,,,,
129941,2015,,,,,,,
130226,2015,,,,,,,
130253,2015,,,,,,,
130314,2015,,,,,,,
130493,2015,,,,,,,
130590,2015,,,,,,,
130697,2015,,,,,,,
130776,2015,,,,,,,
130794,2015,,,,,,,
130934,2015,,,,,,,
130943,2015,,,,,,,
131098,2015,,,,,,,
131159,2015,,,,,,,
131283,2015,,,,,,,
131399,2015,,,,,,,
131450,2015,,,,,,,
131469,2015,,,,,,,
131496,2015,,,,,,,
131520,2015,,,,,,,
131876,2015,,,,,,,
132471,2015,,,,,,,
132602,2015,,,,,,,
132903,2015,,,,,,,
133492,2015,,,,,,,
133526,2015,,,,,,,
133553,2015,,,,,,,
133650,2015,,,,,,,
133669,2015,,,,,,,
133711,2015,,,,,,,
133881,2015,,,,,,,
133951,2015,,,,,,,
133979,2015,,,,,,,
134079,2015,,,,,,,
134097,2015,,,,,,,
134130,2015,,,,,,,
134945,2015,,,,,,,
135726,2015,,,,,,,
136172,2015,,,,,,,
136215,2015,,,,,,,
136330,2015,,,,,,,
136950,2015,,,,,,,
137032,2015,,,,,,,
137351,2015,,,,,,,
137476,2015,,,,,,,
137546,2015,,,,,,,
137847,2015,,,,,,,
138354,2015,,,,,,,
138600,2015,,,,,,,
138716,2015,,,,,,,
138789,2015,,,,,,,
138947,2015,,,,,,,
139144,2015,,,,,,,
139199,2015,,,,,,,
139205,2015,,,,,,,
139366,2015,,,,,,,
139393,2015,,,,,,,
139658,2015,,,,,,,
139719,2015,,,,,,,
139755,2015,,,,,,,
139764,2015,,,,,,,
139861,2015,,,,,,,
139931,2015,,,,,,,
139940,2015,,,,,,,
139959,2015,,,,,,,
140234,2015,,,,,,,
140447,2015,,,,,,,
140553,2015,,,,,,,
140696,2015,,,,,,,
140720,2015,,,,,,,
140818,2015,,,,,,,
140960,2015,,,,,,,
140988,2015,,,,,,,
141060,2015,,,,,,,
141185,2015,,,,,,,
141264,2015,,,,,,,
141325,2015,,,,,,,
141334,2015,,,,,,,
141486,2015,,,,,,,
141565,2015,,,,,,,
141574,2015,,,,,,,
141644,2015,,,,,,,
142115,2015,,,,,,,
142276,2015,,,,,,,
142285,2015,,,,,,,
142328,2015,,,,,,,
142461,2015,,,,,,,
143084,2015,,,,,,,
143118,2015,,,,,,,
143288,2015,,,,,,,
143358,2015,,,,,,,
144005,2015,,,,,,,
144050,2015,,,,,,,
144281,2015,,,,,,,
144351,2015,,,,,,,
144740,2015,,,,,,,
144892,2015,,,,,,,
144962,2015,,,,,,,
144971,2015,,,,,,,
145336,2015,,,,,,,
145372,2015,,,,,,,
145600,2015,,,,,,,
145619,2015,,,,,,,
145637,2015,,,,,,,
145646,2015,,,,,,,
145691,2015,,,,,,,
145813,2015,,,,,,,
146339,2015,,,,,,,
146427,2015,,,,,,,
146481,2015,,,,,,,
146612,2015,,,,,,,
146719,2015,,,,,,,
146825,2015,,,,,,,
147013,2015,,,,,,,
147244,2015,,,,,,,
147341,2015,,,,,,,
147536,2015,,,,,,,
147660,2015,,,,,,,
147679,2015,,,,,,,
147703,2015,,,,,,,
147767,2015,,,,,,,
147776,2015,,,,,,,
147828,2015,,,,,,,
148016,2015,,,,,,,
148131,2015,,,,,,,
148405,2015,,,,,,,
148487,2015,,,,,,,
148496,2015,,,,,,,
148584,2015,,,,,,,
148627,2015,,,,,,,
148654,2015,,,,,,,
149222,2015,,,,,,,
149231,2015,,,,,,,
149505,2015,,,,,,,
149772,2015,,,,,,,
149781,2015,,,,,,,
150066,2015,,,,,,,
150136,2015,,,,,,,
150145,2015,,,,,,,
150163,2015,,,,,,,
150400,2015,,,,,,,
150455,2015,,,,,,,
150534,2015,,,,,,,
150604,2015,,,,,,,
150668,2015,,,,,,,
150677,2015,,,,,,,
150756,2015,,,,,,,
150941,2015,,,,,,,
151102,2015,,,,,,,
151111,2015,,,,,,,
151263,2015,,,,,,,
151306,2015,,,,,,,
151324,2015,,,,,,,
151333,2015,,,,,,,
151342,2015,,,,,,,
151351,2015,,,,,,,
151360,2015,,,,,,,
151379,2015,,,,,,,
151388,2015,,,,,,,
151777,2015,,,,,,,
151786,2015,,,,,,,
151801,2015,,,,,,,
152080,2015,,,,,,,
152099,2015,,,,,,,
152248,2015,,,,,,,
152336,2015,,,,,,,
152363,2015,,,,,,,
